obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
338,6,59,1495,899,225
339,8,4075,1847,1323,2763
340,14,1955,1791,669,205
341,2,1181,517,943,701
342,4,251,1283,345,687
343,24,2361,815,623,1119
344,2,159,1235,299,383
345,24,1529,763,1129,291
346,2,181,1373,515,485
347,8,1393,1849,517,461
348,2,1939,1983,785,173
349,4,81,493,789,87
350,4,2231,237,677,1065
351,2,1195,4131,1445,167
352,2,1469,1931,2091,271
353,18,949,1949,739,195
354,4,79,1633,483,203
355,2,1703,685,1239,937
356,4,141,993,715,1047
357,2,1003,1141,2087,749
358,2,257,827,2603,561
359,994,1135,1689,845,409
360,118,541,465,641,473
361,2,189,837,529,1051
362,2,75,829,1281,1457
363,4,2829,1127,621,359
364,10,1747,1743,695,173
365,2,1123,1621,797,173
366,2,871,1833,2097,441
367,3870,199,407,1241,1669
368,4,1379,733,1625,241
369,2,31,1907,1071,349
370,16,1127,973,707,547
371,18,1515,871,1331,679
372,2,1987,2415,695,321
373,4,127,1943,1221,507
374,328,937,1075,915,349
375,2,43,597,693,1625
376,2,31,2819,891,597
377,4,1725,1107,847,741
378,2,29,703,369,111
379,2,1377,743,355,123
380,22,2043,2741,1231,365
381,2,3185,815,1103,437
382,2,1145,889,919,1523
383,4,1857,813,823,173
384,6,2355,1811,541,633
385,2,1681,1663,1873,341
386,2,2915,777,1501,2545
387,130,695,1643,1345,227
388,24,57,1311,499,185
389,10,159,811,909,273
390,8,1981,721,1593,223
391,1608,1173,1357,2403,421
392,2,1655,477,1227,641
393,4,2405,1379,649,415
394,6,1169,1347,1131,1385
395,2,2239,1499,279,477
396,14,837,1387,1011,415
397,2,1131,567,385,1037
398,2,27,1999,1097,353
399,38,277,393,729,529
400,2,609,3049,1477,2201
401,2,1341,897,817,685
402,2,1461,1609,541,1279
403,2,2459,515,423,871
404,2,111,611,1177,1853
405,4,1391,1873,593,669
406,2,237,1677,495,1073
407,2,871,847,3169,893
408,4,2219,1255,1779,469
409,2,143,2521,635,523
410,2,183,1089,769,1197
411,2,867,1323,873,575
412,4,111,2515,639,633
413,12,85,725,275,739
414,8,941,675,657,337
415,2,1301,1393,985,709
416,2,845,1789,467,359
417,2,775,565,1307,549
418,2,2263,1347,1973,605
419,2,1009,899,333,421
420,2,1047,1781,799,595
421,2,1851,1273,1437,357
422,4,1719,1199,805,645
423,4,1779,2049,591,237
424,2,49,645,2265,373
425,2,3339,679,393,409
426,2,1697,1013,509,511
427,8,27,1423,725,1129
428,2006,47,713,867,529
429,2,1543,977,657,191
430,2,947,689,869,283
431,14,1725,1079,429,1231
432,916,4081,1429,285,3135
433,2,843,1411,1203,289
434,2,1501,521,1119,1743
435,4,919,1079,1131,1365
436,2,99,1275,875,1027
437,2,1895,3273,949,2139
438,10,619,2475,367,561
439,2060,1515,1471,2139,189
440,18,65,1001,1001,93
441,98,315,1323,1233,735
442,2,2771,879,1783,465
443,2,79,1167,509,273
444,2,811,1261,2869,203
445,1846,15,1725,931,789
446,1898,1059,1173,1199,193
447,2,73,825,553,321
448,1332,1811,1075,2145,519
449,6,819,2217,1013,1591
450,4,1925,569,1395,897
451,1482,1395,1675,629,1173
452,4,831,2415,841,141
453,16,35,819,1293,1781
454,152,117,507,1611,293
455,6,129,899,2575,343
456,2,1903,4067,987,421
457,2,229,1803,545,863
458,2252,821,691,331,799
459,2,57,651,1005,197
460,4,141,1991,797,197
461,2,1771,667,727,503
462,12,681,923,795,247
463,12,69,885,2441,545
464,4,2749,1419,851,1073
465,8,1771,607,1261,189
466,24,1653,419,823,229
467,2,1667,3055,2113,1367
468,1712,2167,1843,795,267
469,954,3159,833,365,911
470,4,1139,1349,551,823
471,186,51,777,1407,283
472,12,241,1113,1573,167
473,2,35,1253,2017,761
474,2,3223,1663,947,451
475,188,1467,903,1097,271
476,2,83,1811,1025,393
477,2,65,655,1015,3713
478,6,51,2409,819,573
479,40,23,317,1165,337
480,2,131,623,827,927
481,24,2233,851,851,523
482,6,2317,777,779,1189
483,4,3257,581,713,353
484,4,21,509,2751,241
485,20,777,1083,917,193
486,2,65,2747,1075,151
487,2,39,1705,1447,323
488,48,1535,895,921,163
489,2,721,731,1093,675
490,1286,1601,565,989,1121
491,2,577,1051,875,1179
492,2,1055,1317,837,373
493,10,287,1033,313,1523
494,8,925,687,1409,197
495,2,309,4269,827,925
496,6,1649,479,2025,689
497,2,241,1593,1119,77
498,4,2091,1381,1119,1031
499,30,1991,2479,969,201
500,2,61,1043,903,239
501,2,2585,783,1663,601
502,72,1539,1949,2577,401
503,2,2997,1301,529,271
504,1740,45,2235,1471,767
505,2,29,1195,1639,631
506,2,1371,205,1681,325
507,2,35,823,285,399
508,4,45,1773,1353,313
509,2,547,815,1155,545
510,2,1073,1701,747,503
511,8,2071,505,425,617
512,2,29,1129,219,533
513,2,147,767,945,583
514,2,1705,3509,259,1317
515,2,2011,1525,717,369
516,62,1575,1089,2673,505
517,744,2201,885,1347,1181
518,2,955,2539,749,843
519,4,27,1037,637,697
520,2,1089,1301,933,613
521,2,2021,3495,775,269
522,12,1865,1005,931,441
523,6,23,1385,675,801
524,16,1479,2077,2779,597
525,2,2277,1911,1751,255
526,1774,35,2387,765,845
527,2,1293,1057,1197,233
528,2,2287,1657,1375,611
529,6,23,1265,421,217
530,1236,871,1789,417,1281
531,30,1763,1101,1191,211
532,2,1223,1059,741,491
533,2,65,537,277,469
534,16,4819,2217,771,573
535,2,315,2117,341,365
536,2,65,403,1361,293
537,1216,1047,1009,257,789
538,2,1317,599,229,393
539,984,147,947,665,303
540,670,1289,1275,947,275
541,2,501,1289,573,613
542,8,43,1001,637,325
543,4,1491,889,417,235
544,2842,243,639,729,1177
545,58,1207,559,825,737
546,6,1751,1179,609,131
547,44,111,1551,1281,513
548,2,93,183,547,333
549,6,1535,2821,353,779
550,2,73,1019,1029,517
551,6,1181,955,285,381
552,1678,1427,997,573,863
553,12,663,1207,817,1391
554,2,89,325,773,163
555,38,675,1153,671,159
556,18,1401,1173,2393,319
557,2,1303,1965,2543,491
558,2,2317,1275,1247,395
559,4,1415,1103,443,969
560,2,1891,1613,963,261
561,2,187,727,1031,283
562,1130,37,1647,449,183
563,6,1233,1061,189,425
564,4,1019,735,517,423
565,88,2451,1341,211,255
566,2,169,329,999,303
567,2,259,1089,2793,593
568,2,27,1231,741,347
569,4,607,801,1219,279
570,2,1271,1859,2053,193
571,4,1829,1737,369,1005
572,2,33,1383,759,971
573,2,55,1791,1231,185
574,4,1553,1153,743,145
575,2,121,1903,1213,299
576,2,1361,605,243,701
577,2,113,1783,289,1677
578,2,2349,2633,675,985
579,4,5177,1467,1079,1361
580,1026,1083,925,947,1683
581,2,1525,895,455,341
582,10,1045,733,795,925
583,10,319,649,1255,2195
584,4,5591,567,911,325
585,2,2877,1319,499,359
586,8,2039,777,1011,605
587,108,77,1609,1443,283
588,2,241,3403,681,197
589,2,103,1637,513,579
590,4,83,723,1149,269
591,148,1515,1411,3215,1869
592,2,267,1261,1265,437
593,2,1299,1407,767,417
594,4,1307,1599,347,2267
595,2,1493,1015,1003,163
596,64,1783,1385,909,1221
597,2,39,1149,721,235
598,4,109,1147,343,147
599,2,2683,1025,1661,277
600,14,2429,655,467,387
601,142,1637,2585,447,627
602,6,73,1075,1147,801
603,2,59,1043,1467,243
604,2,1395,1857,509,377
605,6,95,1141,1007,297
606,20,1433,715,2255,993
607,90,1503,1107,585,383
608,2,333,823,1479,203
609,20,813,1417,587,409
610,44,101,805,667,441
611,2,569,1053,321,199
612,2,1719,577,687,2179
613,106,245,1173,1017,267
614,2,25,671,621,1183
615,4,33,1065,747,327
616,2,731,991,1247,601
617,8,41,1773,511,193
618,2,543,929,511,735
619,28,643,1975,911,2279
620,4,145,835,2141,487
621,2,95,781,619,279
622,2,55,2135,617,735
623,12,857,533,619,565
624,4,1589,1271,881,209
625,4,55,751,3497,179
626,60,1461,1503,231,1111
627,2,155,975,729,235
628,102,1913,1757,1253,511
629,2,963,641,1519,371
630,2,95,1583,801,957
631,4,25,659,489,311
632,6,63,275,501,389
633,2,51,2721,939,589
634,1022,153,1277,1437,469
635,2,1163,599,1021,491
636,2624,891,1117,1779,923
637,2,859,2995,515,643
638,4,1459,2121,1327,871
639,2,3203,1839,643,1303
640,8,1473,2665,1189,309
641,2,1189,1103,409,2019
642,2,1283,2283,1253,771
643,2,29,1249,567,709
644,1340,1981,2175,1201,277
645,2,313,1597,1203,163
646,8,1117,1241,987,209
647,6,171,1869,411,489
648,24,1839,2429,553,929
649,18,631,1955,527,465
650,8,71,1073,1391,1011
651,4,1461,2801,623,463
652,28,223,741,197,349
653,902,305,1377,585,1127
654,2,321,1613,1145,573
655,8,133,1597,235,243
656,2,1463,997,613,975
657,2,2113,1049,645,259
658,192,1009,2315,1871,431
659,1292,1337,1265,835,199
660,4,1199,141,1273,99
661,2,949,2007,707,553
662,8,1593,1389,385,2441
663,2,915,2049,487,723
664,16,2159,1955,913,1099
665,10,39,557,509,685
666,2,909,1317,1899,297
667,936,2031,1243,727,545
668,38,1433,751,633,1271
669,30,1431,1185,301,707
670,2,95,907,1215,511
671,2,457,2303,1029,281
672,2,33,199,699,1163
673,2,2147,2303,581,373
674,4,711,831,1843,417
675,4,155,933,527,105
676,32,77,353,527,729
677,4,591,919,765,121
678,4,959,1539,679,775
679,2,795,3501,457,277
680,2,1019,1613,727,871
681,2,473,903,1117,293
682,2,1753,1499,1359,257
683,1200,63,1625,1717,295
684,2,1073,1865,883,263
685,2,2501,777,815,217
686,22,1131,1029,701,419
687,4,2719,865,599,279
688,2,1283,771,1035,469
689,20,679,1871,1115,349
690,2686,1093,721,1707,283
691,2,43,1221,273,1849
692,4,123,923,563,683
693,2,721,159,1249,231
694,2,425,231,1459,849
695,2,553,1611,1007,107
696,92,271,2251,779,171
697,2,965,3191,1433,561
698,2,1359,1113,339,2455
699,106,1041,1183,511,561
700,4,567,1071,1705,263
701,4,71,1915,553,451
702,12,3315,1283,391,319
703,68,3695,1475,759,261
704,2,1147,729,673,223
705,30,49,673,2837,389
706,8,1141,745,4053,679
707,24,2057,725,2453,141
708,2,19,3155,281,227
709,2,75,3671,437,73
710,2,2343,969,811,641
711,8,813,1307,1897,603
712,2,1417,1905,541,139
713,54,2203,647,385,497
714,2,863,1637,1583,1365
715,2,45,585,1073,1235
716,38,1285,861,473,789
717,2,935,2009,721,977
718,12,109,1077,1191,363
719,1528,1005,1115,591,1367
720,2,1651,785,1357,607
721,6,57,541,2629,483
722,10,1309,731,1017,903
723,2,41,1717,1907,1269
724,48,345,819,1383,1583
725,2,33,941,229,405
726,12,1907,1411,601,1027
727,2,2387,1495,767,621
728,2,77,1409,3099,371
729,2,1723,1155,391,771
730,2,1719,659,1649,261
731,6,1199,535,655,421
732,12,895,823,2017,2745
733,2,135,1017,1295,509
734,4,1805,777,2155,1777
735,4,3835,1373,745,597
736,2,1215,935,987,213
737,2,211,1255,645,1945
738,2,739,2533,351,1017
739,4,1525,1511,579,689
740,2,107,843,1955,315
741,2952,133,825,707,891
742,32,1153,605,1961,419
743,12,1697,1925,559,473
744,6,1613,1637,651,387
745,4,1943,3713,1133,175
746,2,1677,1133,1535,521
747,32,1531,955,773,2555
748,2,1211,765,2285,459
749,4,63,1057,1829,227
750,2,539,2245,799,671
751,2,1209,1297,871,355
752,224,1699,1999,3041,565
753,4,1049,439,495,347
754,4,153,1301,915,659
755,2,871,1853,365,877
756,4,63,953,811,139
757,2,127,1013,1225,1619
758,1944,137,375,613,805
759,172,139,965,491,715
760,2,69,1381,373,691
761,1696,1111,611,1311,941
762,4,61,3873,855,947
763,6,1749,777,415,133
764,4,1183,433,997,681
765,2,2313,2441,1551,289
766,4,773,705,981,337
767,8,1429,1553,525,449
768,2,1515,2275,1153,1065
769,2,1933,1917,565,195
770,4,1385,917,1539,473
771,1266,43,1415,1055,475
772,4,991,1923,1639,563
773,2,93,749,455,837
774,2,1117,1123,1015,463
775,4,45,877,549,427
776,2,183,715,843,517
777,2,577,533,293,1067
778,2,175,2377,651,1185
779,2,1709,599,695,559
780,50,841,433,2349,353
781,2,2553,1489,887,1645
782,2,1099,1777,485,733
783,8,813,1825,2139,915
784,212,441,2105,551,809
785,2,111,1149,1325,427
786,10,1535,1489,1489,1441
787,2,2685,1381,1085,329
788,2,1841,993,355,151
789,26,927,555,621,413
790,24,1931,1205,481,791
791,1072,3131,491,1367,725
792,4,1427,1171,1249,363
793,4,1855,1549,579,413
794,38,1361,2797,1541,2395
795,2,51,1933,917,343
796,2,3915,695,2115,1273
797,8,1719,473,891,397
798,4,299,1151,1295,225
799,2,59,1127,2567,815
800,2,113,1113,249,327
801,2,415,1521,653,763
802,2,103,1879,379,225
803,2,1215,1131,1005,1209
804,2,445,2487,789,799
805,56,41,1099,815,609
806,4,3529,1661,1137,583
807,2,177,1641,769,275
808,6,4509,763,883,249
809,2,1323,851,285,335
810,8,651,1487,1609,1525
811,2,1345,969,279,1125
812,1442,2129,1045,705,475
813,260,29,691,329,399
814,24,1571,735,2035,267
815,2,63,1911,1149,837
816,4,1493,771,543,527
817,2,89,717,1667,665
818,2,1467,2335,2047,313
819,92,1185,2261,1581,883
820,2350,175,1953,999,283
821,2,801,551,1095,193
822,188,1303,4797,455,751
823,2,1313,2001,1801,601
824,2,1461,1543,483,425
825,2,2045,1199,1029,413
826,4,1569,579,909,623
827,2,2027,1793,639,413
828,2,19,1737,293,589
829,4,2031,1145,917,641
830,4,1293,869,1667,197
831,2,1719,1407,745,2105
832,2,99,1049,687,317
833,4,141,1245,671,325
834,32,1159,961,187,775
835,10,2079,1473,891,551
836,166,25,591,975,1013
837,18,1059,923,321,485
838,2,137,925,1425,247
839,2,115,1107,917,231
840,2,183,933,1265,529
841,4,1507,757,785,985
842,36,3093,1997,965,725
843,2,953,713,1355,477
844,2,1875,1121,831,763
845,2,55,1523,2051,489
846,8,877,2185,1765,1307
847,2,899,1341,623,1523
848,36,63,907,795,967
849,2,2969,977,927,573
850,14,1467,459,2681,271
851,4,337,1291,293,539
852,2,1055,1593,397,227
853,1524,1905,1045,711,567
854,32,821,2609,801,673
855,12,1321,2127,1427,583
856,4,1087,651,861,663
857,4,1537,647,445,851
858,8,2301,965,887,1001
859,4,3013,1109,499,833
860,2,2215,1103,763,349
861,18,2961,2233,865,203
862,2,25,1261,1397,1813
863,2,59,1445,1401,117
864,4,549,1855,377,279
865,2,1397,1623,1115,583
866,6,2365,583,525,321
867,2,2163,821,1723,143
868,80,1253,1777,311,143
869,44,27,3467,723,917
870,2,161,677,971,1385
871,2,783,1681,755,461
872,140,1989,1321,607,225
873,1450,1533,1403,869,405
874,6,87,1259,961,397
875,2,1421,1885,1007,519
876,4,49,921,687,673
877,2,2011,597,1089,441
878,2,45,741,1147,557
879,1340,1449,1643,823,1167
880,2,2293,973,775,821
881,2,103,881,555,409
882,2,765,1533,873,333
883,398,41,557,1041,273
884,280,1553,1269,861,655
885,4,1311,1365,889,365
886,2,369,357,449,297
887,22,1589,2217,1129,473
888,2,2107,1513,861,187
889,28,127,527,847,681
890,2,1035,975,603,357
891,4,1623,1531,883,385
892,2,1347,1497,739,607
893,10,1533,1215,629,2165
894,2,1769,835,1441,371
895,42,1449,1515,1705,557
896,722,337,869,1015,999
897,2,81,1457,323,631
898,6,1383,1267,1255,713
899,4,2269,1795,467,227
900,184,2595,1251,447,517
901,2,287,539,649,379
902,8,1777,729,539,1017
903,2,3017,771,631,995
904,2,1303,2663,1599,1103
905,14,1305,2279,449,1363
906,2,53,619,871,835
907,10,2247,955,1909,433
908,2,49,833,1083,917
909,58,1485,1011,1085,449
910,1442,139,2211,1601,159
911,2,55,1827,307,459
912,14,147,1049,411,557
913,2,1807,745,1153,817
914,380,269,961,849,265
915,2322,233,3173,579,793
916,2,3421,2915,585,395
917,20,2185,1177,1387,1183
918,2,157,281,1383,197
919,4,4075,1641,431,715
920,6,65,245,387,637
921,2,1357,997,799,529
922,2,135,819,1073,463
923,4,1035,137,603,251
924,2,3151,1701,367,287
925,10,1021,1261,1163,433
926,2,179,1025,727,459
927,2,1679,1129,1089,431
928,1248,1089,715,3313,503
929,2,55,1741,661,687
930,2,1783,245,1017,585
931,6,135,259,415,1121
932,2,2027,1507,763,293
933,2,1635,1107,1073,283
934,2,17,2109,855,625
935,2,1527,2091,889,315
936,6,111,1105,1105,1051
937,36,1919,1017,549,175
938,2,309,1393,701,601
939,6,1595,1163,687,407
940,8,1549,217,203,605
941,36,2443,1479,791,385
942,2,2443,2749,743,171
943,26,2725,1919,1815,219
944,2,2679,1687,867,703
945,4,1327,1279,753,325
946,4,131,463,813,125
947,2,1543,3079,1085,2741
948,2,1627,1895,2183,749
949,990,937,2791,2051,391
950,8,795,633,1233,1387
951,6,25,1729,531,205
952,2,1807,733,1617,391
953,2,965,863,2417,881
954,40,213,755,419,373
955,2,3193,459,951,285
956,2,47,619,993,383
957,36,1609,971,331,729
958,4,15,459,863,533
959,2,95,1007,481,577
960,2,1847,1739,1201,485
961,34,27,4415,1137,405
962,1964,871,2117,1359,795
963,2,521,865,1243,421
964,4,1309,1871,1161,273
965,2,53,2961,269,581
966,702,1467,3497,749,181
967,6,1817,1331,151,273
968,2,3081,1495,671,325
969,20,59,973,503,337
970,2,1987,1779,777,545
971,2,53,577,3319,609
972,2,75,1069,793,2517
973,6,1473,2347,3663,1373
974,2,1449,691,1673,587
975,2,61,695,653,815
976,2,179,1081,873,369
977,10,2707,1111,1097,2293
978,48,629,1069,603,387
979,2,835,2315,269,503
980,20,971,1187,829,725
981,4,1437,1309,735,945
982,16,13,485,741,155
983,2,2241,1311,1673,305
984,654,33,1613,821,939
985,6,907,1575,887,829
986,956,3563,1191,777,127
987,2,2269,509,1003,275
988,2,635,1067,501,357
989,2,127,2101,1723,1025
990,8,53,787,645,1457
991,2,4813,1527,2575,511
992,2,37,1075,1287,133
993,10,409,3655,329,589
994,2,1383,1483,421,1657
995,12,2619,403,809,767
996,2,1275,1377,625,393
997,4,865,585,865,419
998,2,755,2409,553,445
999,2,999,159,1837,173
1000,2,845,2187,1863,1897
