obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
1,2,359,411,301,113
2,340,449,247,307,133
3,2,251,313,233,163
4,2,487,297,227,105
5,2,495,513,223,145
6,2,293,351,143,89
7,324,427,315,185,163
8,8,359,245,171,95
9,2,467,429,301,125
10,4,343,359,175,103
11,490,407,477,205,185
12,318,591,437,141,147
13,464,349,297,245,191
14,2,359,281,247,169
15,4,511,305,293,181
16,388,325,229,195,181
17,364,421,417,169,151
18,448,479,343,291,183
19,578,275,471,227,179
20,6,363,383,305,141
21,4,317,443,211,121
22,554,281,361,189,81
23,6,335,333,269,135
24,340,331,253,209,95
25,2,293,281,319,177
26,328,359,367,375,85
27,612,281,319,387,85
28,2,425,279,251,135
29,496,403,247,203,155
30,14,493,409,115,227
31,2,367,215,265,123
32,462,389,433,201,91
33,2,385,269,233,185
34,474,631,387,251,131
35,2,375,293,277,91
36,466,553,289,295,133
37,4,457,437,287,75
38,72,599,405,249,195
39,460,363,383,171,85
40,2,511,413,343,101
41,580,367,353,251,259
42,2,325,313,181,179
43,322,363,317,175,101
44,2,535,299,293,99
45,4,353,521,177,157
46,2,101,481,195,203
47,2,255,407,245,451
48,408,317,439,347,111
49,2,593,323,263,121
50,452,333,429,207,113
51,380,351,273,399,155
52,364,521,287,237,117
53,4,635,201,295,173
54,10,479,391,203,177
55,2,309,467,249,151
56,588,437,377,349,105
57,2,619,195,297,113
58,2,319,479,237,155
59,2,381,399,191,95
60,526,809,375,183,65
61,494,443,341,159,159
62,2,373,451,347,81
63,428,399,375,329,203
64,2,445,257,307,101
65,6,515,389,287,105
66,2,527,299,279,215
67,2,479,257,289,143
68,476,469,353,343,97
69,560,345,405,207,259
70,636,531,545,191,141
71,6,511,153,167,207
72,2,437,369,193,127
73,2,529,453,233,199
74,12,341,163,211,121
75,8,521,357,273,119
76,34,485,341,249,139
77,2,451,337,253,135
78,4,397,357,451,295
79,2,495,405,265,107
80,484,461,345,303,275
81,4,27,447,209,153
82,674,475,231,249,139
83,2,447,247,149,133
84,2,371,285,359,75
85,82,407,395,189,87
86,8,451,259,171,179
87,360,743,309,255,199
88,418,419,425,311,89
89,6,449,351,221,195
90,18,403,427,233,173
91,26,325,337,381,97
92,8,373,669,347,163
93,500,465,567,179,193
94,4,609,379,271,161
95,2,439,287,149,73
96,712,501,357,277,163
97,4,411,309,365,129
98,2,475,255,207,129
99,434,475,201,249,273
100,10,559,397,477,105
101,676,423,291,245,153
102,2,561,479,235,165
103,2,453,291,339,113
104,306,367,255,317,121
105,4,401,387,255,63
106,578,367,415,283,243
107,6,729,343,281,207
108,2,353,401,229,143
109,4,627,219,305,153
110,2,487,269,229,231
111,438,17,321,323,195
112,400,269,383,179,107
113,2,347,435,279,171
114,350,409,419,265,135
115,358,497,295,207,111
116,2,479,287,163,191
117,4,347,607,393,77
118,478,287,679,177,139
119,450,467,327,215,117
120,4,391,451,167,155
121,4,631,435,239,149
122,304,333,375,319,123
123,4,295,247,177,343
124,648,473,379,229,153
125,2,347,271,329,171
126,550,519,343,307,181
127,2,383,321,285,155
128,6,365,349,209,69
129,2,549,265,251,217
130,2,291,321,267,189
131,354,429,319,181,163
132,552,369,383,387,87
133,314,365,165,219,417
134,512,341,405,235,135
135,4,405,355,345,73
136,488,497,263,245,155
137,472,455,409,207,187
138,356,355,339,241,85
139,2,341,395,175,233
140,330,435,375,207,145
141,2,473,423,173,265
142,2,297,421,157,87
143,418,409,489,241,105
144,636,339,265,161,129
145,2,455,607,289,233
146,4,509,337,495,145
147,606,479,329,167,413
148,312,507,321,175,131
149,20,621,241,215,107
150,2,319,317,387,131
151,6,339,309,209,229
152,366,427,319,209,161
153,504,381,289,253,119
154,6,371,351,137,107
155,402,355,493,281,75
156,2,371,405,285,189
157,18,577,217,165,143
158,2,389,261,225,81
159,534,441,331,195,179
160,4,595,341,129,81
161,438,383,359,153,133
162,42,345,401,281,195
163,364,487,311,273,259
164,386,25,303,137,195
165,664,359,419,231,255
166,432,463,219,301,161
167,2,465,249,325,295
168,12,479,409,139,85
169,394,371,221,115,109
170,426,313,297,237,205
171,18,521,279,273,121
172,6,489,295,229,59
173,2,457,201,281,147
174,440,465,323,247,107
175,2,455,603,263,93
176,338,549,227,259,179
177,468,457,323,237,85
178,2,379,249,281,167
179,2,405,337,285,77
180,2,329,415,281,97
181,6,547,523,135,191
182,2,251,253,437,181
183,438,597,469,137,157
184,4,683,343,163,225
185,4,455,325,181,89
186,610,437,287,143,157
187,2,481,275,227,125
188,502,383,531,269,115
189,410,415,341,211,157
190,6,551,229,205,113
191,2,499,403,383,91
192,666,515,233,359,137
193,10,529,509,153,83
194,544,311,545,143,173
195,2,313,319,203,169
