obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
246,2,964,436,102,52
247,4,610,148,186,100
248,16,544,230,76,20
249,2,544,500,140,202
250,465,716,584,290,10
251,2,506,246,242,14
252,10,470,364,140,66
253,2,390,174,298,8
254,2,416,184,230,10
255,2,550,222,138,10
256,2,240,408,464,10
257,611,462,212,192,32
258,78,584,246,344,90
259,2,400,310,204,10
260,4,852,584,138,30
261,2,280,296,322,16
262,2,420,358,332,182
263,2,508,280,266,8
264,401,326,244,172,126
265,2,258,474,136,36
266,2,450,742,280,66
267,2,512,386,110,164
268,2,248,290,162,18
269,30,356,240,176,66
270,2,378,402,92,142
271,2,562,422,106,84
272,2,528,406,180,14
273,2,288,444,268,30
274,2,348,372,102,12
275,88,312,522,120,10
276,2,330,264,138,40
277,4,518,320,148,110
278,8,21,308,312,8
279,4,460,398,168,16
280,6,960,610,128,40
281,24,824,274,134,6
282,24,468,206,128,6
283,4,712,308,140,116
284,563,528,448,144,10
285,435,428,740,144,26
286,2,640,214,186,18
287,4,442,508,316,342
288,2,826,214,108,52
289,12,516,330,90,12
290,12,488,196,154,26
291,118,312,256,62,188
292,889,300,168,406,10
293,2,270,232,98,20
294,371,356,316,166,92
295,30,330,374,260,14
296,2,592,360,114,304
297,623,77,284,94,22
298,2,444,424,474,8
299,4,392,862,200,30
300,2,610,440,476,22
301,2,372,342,98,20
302,311,508,614,292,12
303,679,962,478,184,18
304,8,460,98,232,14
305,2,546,318,222,66
306,14,35,256,164,12
307,2,372,272,194,28
308,4,308,408,400,36
309,2,530,274,104,16
310,637,556,322,280,20
311,6,234,296,42,30
312,8,540,812,278,10
313,451,434,250,136,26
314,4,139,554,360,24
315,2,700,404,236,18
316,563,236,388,136,140
317,2,762,314,218,68
318,56,360,354,90,120
319,12,506,300,168,36
320,2,71,320,104,12
321,719,440,476,434,12
322,14,588,380,282,30
323,2,458,864,154,20
324,2,466,452,284,62
325,2,560,346,178,10
326,443,558,136,120,124
327,2,330,452,106,28
328,489,612,388,256,10
329,539,416,190,86,28
330,96,562,604,152,12
331,352,592,296,128,14
332,2,516,456,124,130
333,30,340,804,96,12
334,6,608,604,174,28
335,2,400,304,134,52
336,2,71,386,100,14
337,2,430,648,118,10
338,2,524,196,114,8
339,16,582,124,212,18
340,2,448,320,186,24
341,2,292,494,146,8
342,415,548,172,154,16
343,4,414,520,264,10
344,4,326,180,168,24
345,2,318,226,246,24
346,595,404,314,152,16
347,377,572,264,288,6
348,4,61,478,242,12
349,2,580,262,192,240
350,429,402,192,224,10
351,2,276,228,302,58
352,2,338,458,344,12
353,1085,524,252,108,28
354,441,376,704,120,24
355,2,536,484,322,14
356,2,508,264,334,104
357,2,424,366,90,18
358,10,376,194,88,48
359,8,272,240,98,20
360,6,418,264,192,32
361,4,858,360,172,6
362,6,252,348,148,36
363,8,426,200,116,12
364,2,952,336,124,42
365,577,968,688,212,210
366,2,518,354,122,124
367,4,314,248,102,22
368,2,318,472,228,68
369,2,806,398,96,12
370,2,588,398,78,10
371,2,314,356,118,28
372,2,35,332,160,10
373,6,356,506,76,16
374,4,292,282,224,16
375,4,304,294,488,32
376,585,340,510,94,30
377,8,532,622,168,18
378,711,306,382,146,14
379,2,37,518,98,8
380,889,600,180,124,40
381,2,414,394,360,38
382,2,256,266,192,14
383,10,754,388,114,32
384,2,388,276,338,8
385,8,422,226,164,46
386,2,379,230,148,92
387,4,19,336,62,20
388,4,306,532,416,18
389,12,89,204,86,28
390,2,480,262,88,44
391,2,402,362,184,10
392,785,368,448,302,14
393,4,542,140,222,26
394,6,624,184,192,14
395,2,722,430,90,96
396,663,452,308,206,12
397,2,362,306,262,20
398,673,650,428,140,8
399,4,462,736,106,6
400,741,408,286,342,18
401,391,434,188,154,10
402,14,572,424,248,52
403,6,688,218,114,66
404,2,232,360,138,6
405,2,666,746,162,14
406,2,624,396,94,92
407,2,656,266,120,10
408,2,508,494,158,262
409,365,428,334,330,18
410,74,824,274,148,14
411,2,364,648,136,14
412,2,332,482,308,38
413,295,358,236,130,52
414,2,434,234,140,48
415,2,400,380,62,80
416,2,406,346,440,78
417,8,458,338,174,16
418,479,458,410,224,26
419,2,400,394,178,6
420,14,724,550,284,234
421,4,614,394,98,70
422,2,436,396,244,26
423,32,366,316,150,64
424,8,656,258,172,6
425,455,460,600,110,64
426,729,694,488,104,30
427,4,600,216,150,116
428,4,294,242,132,8
429,453,406,560,206,6
430,8,404,240,120,32
431,68,248,508,124,10
432,2,364,294,290,72
433,2,414,258,126,20
434,22,610,522,218,18
435,2,524,436,276,12
436,721,290,290,156,8
437,2,382,336,234,12
438,347,324,484,420,6
439,18,526,192,392,46
440,6,127,330,134,16
441,477,83,332,188,24
442,4,506,434,104,8
443,2,512,406,524,50
444,102,364,202,150,8
445,32,344,196,242,94
446,331,384,432,160,10
447,2,488,398,164,18
448,2,318,220,92,118
449,2,59,170,192,12
450,2,428,596,244,20
451,2,858,254,256,26
452,6,468,360,112,36
453,4,264,436,342,30
454,36,448,382,290,22
455,52,656,410,326,20
456,511,484,196,190,16
457,90,270,296,80,18
458,8,366,234,154,84
459,2,520,238,78,6
460,6,596,192,68,10
461,323,35,198,424,16
462,593,348,524,164,6
463,713,548,414,298,32
464,2,512,308,278,90
465,4,404,238,120,10
466,349,478,268,188,90
467,597,574,358,220,20
468,4,350,370,216,16
469,2,518,304,80,26
470,4,414,736,110,14
471,6,1200,298,248,6
472,693,562,138,220,24
473,2,792,230,98,6
474,2,600,372,408,20
475,411,444,360,190,6
476,699,444,478,152,28
477,2,660,176,122,98
478,435,542,410,198,26
479,4,564,484,256,14
480,10,590,390,226,8
481,22,538,576,334,10
482,437,418,324,134,82
483,6,542,790,100,24
484,20,488,508,100,74
485,12,646,598,326,60
486,939,578,670,232,30
487,2,618,182,300,52
488,2,428,268,94,200
489,4,390,266,244,116
490,36,400,324,112,12
491,2,606,388,122,28
492,521,622,178,348,14
493,2,470,466,60,28
494,393,332,270,322,28
495,2,850,314,326,30
496,26,454,362,70,62
497,2,376,240,162,20
498,475,346,312,122,12
499,4,562,356,358,28
500,114,516,546,242,10
501,4,608,342,286,48
502,6,588,298,212,20
503,4,420,346,420,208
504,2,316,146,156,30
505,381,55,374,148,26
506,2,826,308,90,58
507,6,376,166,92,14
508,22,414,234,96,68
509,4,578,196,80,102
510,2,256,306,196,46
511,6,730,440,88,38
512,2,362,244,118,160
513,2,452,408,300,82
514,4,630,296,150,8
515,4,316,458,176,8
516,405,570,358,192,274
517,2,380,348,76,42
518,32,594,398,344,70
519,2,544,190,274,22
520,2,183,498,222,78
521,2,596,290,202,14
522,6,508,300,258,22
523,4,738,410,258,6
524,2,580,380,64,22
525,529,392,158,188,24
526,30,542,402,108,26
527,2,814,238,110,44
528,483,396,260,70,14
529,18,502,458,180,10
530,519,266,232,170,14
531,553,388,274,146,28
532,8,332,334,78,52
533,2,498,604,246,54
534,14,410,248,130,34
535,459,474,690,352,28
536,4,352,1008,618,14
537,2,642,580,146,10
538,8,498,352,256,10
539,255,370,354,154,26
540,2,304,298,86,38
541,2,610,380,154,10
542,4,576,212,160,24
543,2,478,322,132,28
544,4,510,320,84,70
545,2,490,236,98,6
546,2,718,328,66,32
547,2,482,600,132,8
548,2,554,368,216,18
549,2,414,256,82,14
550,2,526,332,50,18
551,6,400,228,402,8
552,535,274,216,336,16
553,667,234,266,392,44
554,2,57,308,96,104
555,2,222,386,190,20
556,2,450,506,160,106
557,567,522,418,208,12
558,2,400,192,236,90
559,2,528,248,224,66
560,2,268,292,148,40
561,2,822,360,152,8
562,387,400,150,178,14
563,2,492,318,174,8
564,2,568,216,108,28
565,429,622,470,134,20
566,4,774,500,252,6
567,2,514,710,182,20
568,669,232,512,228,50
569,4,39,334,208,36
570,2,474,202,94,28
571,471,550,574,368,12
572,10,500,252,142,28
573,16,382,134,128,16
574,707,283,242,342,16
575,2,344,300,226,332
576,2,492,180,136,14
577,14,296,170,64,8
578,4,336,314,74,40
579,28,444,334,278,62
580,86,688,276,80,60
581,803,720,252,78,64
582,2,346,194,336,24
583,2,330,198,296,12
584,14,366,460,90,14
585,4,302,388,330,82
586,2,292,384,300,18
587,2,448,406,160,38
588,2,868,438,154,12
589,4,464,194,172,44
590,2,556,582,120,12
591,2,272,166,164,34
592,429,486,472,154,32
593,4,396,310,184,8
594,2,454,282,108,20
595,2,464,302,140,28
596,2,366,246,106,154
597,307,390,410,298,20
598,589,244,788,138,8
599,521,330,570,204,10
600,581,586,200,190,22
601,6,428,336,216,28
602,2,658,246,102,8
603,569,420,258,132,16
604,6,514,294,160,24
605,473,372,416,234,76
606,581,516,312,126,20
607,333,446,486,238,38
608,62,328,264,120,74
609,337,454,330,136,54
610,2,336,230,144,10
611,2,404,302,252,14
612,2,674,384,72,26
613,4,508,358,114,106
614,2,546,238,214,150
615,459,322,390,114,72
616,2,334,350,104,50
617,14,504,248,128,26
618,2,322,288,312,18
619,2,376,268,106,56
620,2,738,294,232,8
621,2,290,444,98,44
622,2,33,388,284,22
623,2,492,386,470,176
624,4,438,636,96,8
625,4,958,224,156,28
626,10,408,250,198,10
627,2,364,316,174,12
628,501,764,576,100,14
629,2,466,236,120,54
630,2,344,202,86,50
631,209,93,166,140,14
632,2,348,170,150,10
633,2,586,324,128,30
634,4,572,616,120,14
635,2,742,318,144,6
636,2,510,248,214,16
637,6,33,236,542,116
638,2,534,260,216,52
639,36,386,302,126,28
640,10,197,254,124,58
641,12,520,334,164,64
642,2,346,270,78,8
643,305,300,310,138,394
644,2,342,232,224,40
645,6,492,340,208,10
646,32,312,202,230,18
647,705,390,194,78,18
648,2,474,318,132,44
649,507,482,550,80,18
650,12,450,446,264,30
651,2,466,400,172,42
652,6,362,226,106,20
653,8,358,348,116,10
654,46,340,318,84,90
655,423,69,360,380,106
656,571,422,448,102,116
657,12,748,174,46,52
658,453,476,238,192,42
659,2,550,178,240,176
660,2,368,306,128,16
661,2,534,218,340,14
662,645,486,266,266,10
663,4,115,510,80,16
664,2,428,254,164,76
665,2,444,246,192,6
666,2,522,214,278,14
667,34,314,276,102,22
668,689,588,374,292,38
669,2,300,500,208,22
670,2,159,374,228,54
671,579,438,184,116,38
672,22,352,300,132,94
673,351,328,300,228,20
674,2,814,374,338,24
675,2,616,450,172,6
676,26,376,220,260,14
677,264,760,380,74,22
678,393,566,302,126,20
679,2,364,310,154,56
680,581,436,156,248,12
681,429,732,198,166,10
682,2,464,506,110,18
683,2,530,474,130,8
684,2,428,226,238,10
685,2,382,356,78,80
686,2,308,176,134,38
687,2,57,530,224,28
688,2,47,424,184,14
689,2,386,200,410,74
690,677,346,152,136,46
691,2,428,194,102,58
692,2,354,544,106,10
693,517,512,356,174,14
694,2,594,290,1022,24
695,2,722,634,202,28
696,6,408,386,176,14
697,375,740,358,140,8
698,2,542,346,78,8
699,52,412,440,182,54
700,401,648,378,310,76
701,2,298,186,124,22
702,10,286,672,90,48
703,2,45,280,170,6
704,2,598,274,146,10
705,4,522,274,212,38
706,2,694,344,70,54
707,8,476,324,436,20
708,347,444,492,192,10
709,2,278,492,202,10
710,4,51,280,122,6
711,8,550,224,138,12
712,737,25,396,260,36
713,4,532,592,144,10
714,741,630,572,118,20
715,4,728,372,108,20
716,581,382,458,228,62
717,10,534,396,138,14
718,2,438,158,152,6
719,555,588,178,316,18
720,2,632,202,176,52
721,347,538,182,330,42
722,423,310,238,106,16
723,46,366,312,88,98
724,2,538,510,222,94
725,26,524,504,126,6
726,4,400,426,70,64
727,2,484,216,100,6
728,489,372,394,186,26
729,2,660,266,82,16
730,367,340,300,142,8
731,367,25,316,292,22
732,2,458,226,358,34
733,2,308,286,94,8
734,515,426,330,134,18
735,361,452,466,488,16
736,2,404,248,140,16
737,2,422,496,64,8
738,465,452,346,392,10
739,2,274,508,310,72
740,10,440,176,108,10
741,2,492,294,98,8
742,4,386,270,358,182
743,587,432,546,134,14
744,2,462,500,98,62
745,6,344,298,66,114
746,2,652,306,132,52
747,4,452,358,114,56
748,2,596,310,146,34
749,2,59,388,188,16
750,40,568,402,76,32
751,2,310,440,174,32
752,2,498,250,240,26
753,2,438,262,216,10
754,2,530,318,198,10
755,6,590,656,186,20
756,2,424,326,48,50
757,28,412,172,246,6
758,10,472,556,194,82
759,2,484,242,224,88
760,16,788,416,130,20
761,567,436,428,150,20
762,2,484,182,228,30
763,307,300,208,294,8
764,967,528,294,130,52
765,2,372,182,96,118
766,2,454,210,70,42
767,2,336,352,108,64
768,18,884,360,186,52
769,38,610,458,136,22
770,421,43,150,110,100
771,2,45,290,102,14
772,2,540,426,54,24
773,583,324,436,136,20
774,2,69,530,144,18
775,459,400,454,182,30
776,2,372,656,200,114
777,2,782,424,136,32
778,18,622,222,128,110
779,2,862,166,402,20
780,2,690,386,248,14
781,2,266,358,222,10
782,2,630,508,138,10
783,2,488,586,300,16
784,2,348,272,108,10
785,2,270,238,180,60
786,2,312,252,646,6
787,2,25,364,54,50
788,2,432,484,110,88
789,2,476,432,156,148
790,427,502,692,728,8
791,2,516,162,112,48
792,2,460,398,380,28
793,337,534,322,152,48
794,797,422,312,178,8
795,2,636,218,178,32
796,653,316,596,98,68
797,2,308,162,124,34
798,2,714,204,292,14
799,4,252,390,82,8
800,6,466,254,304,16
801,2,658,606,202,12
802,2,466,202,170,98
803,4,304,316,130,60
804,48,610,294,110,8
805,2,726,172,136,10
806,2,73,330,148,54
807,439,608,768,144,68
808,2,638,356,208,14
809,2,522,434,152,44
810,2,568,302,216,30
811,2,434,160,110,6
812,2,360,268,266,8
813,2,85,458,196,32
814,2,470,682,246,64
815,2,522,368,154,54
816,443,636,372,192,258
817,2,318,620,150,30
818,2,287,402,472,10
819,6,596,304,198,28
820,28,680,464,190,20
821,2,470,420,446,14
822,2,510,418,296,52
823,2,378,512,174,10
824,6,366,318,112,24
825,427,324,316,234,10
826,184,756,276,316,86
827,2,452,592,78,44
828,2,506,342,102,10
829,513,312,362,220,6
830,2,568,330,52,6
831,4,502,430,108,8
832,409,618,212,162,20
833,24,362,724,120,22
834,2,224,460,500,6
835,2,400,442,492,36
836,2,556,154,282,16
837,8,534,116,196,18
838,2,324,500,222,336
839,2,246,192,132,40
840,2,330,320,244,78
841,4,430,138,74,36
842,2,506,354,318,44
843,2,53,466,90,32
844,2,426,192,224,22
845,465,430,270,280,12
846,34,310,420,252,26
847,32,63,212,208,22
848,2,25,268,104,8
849,6,344,286,144,6
850,2,422,824,142,10
851,6,556,362,68,12
852,437,296,322,116,64
853,2,310,324,68,28
854,2,674,234,344,10
855,4,306,426,244,42
856,6,418,328,152,22
857,34,372,242,224,42
858,10,350,634,144,6
859,4,348,340,396,18
860,2,320,306,90,18
861,529,234,294,88,16
862,34,458,244,424,42
863,24,41,388,234,118
864,2,544,326,210,50
865,18,538,280,218,44
866,2,564,224,104,14
867,2,332,164,76,22
868,423,432,470,104,34
869,2,592,364,64,52
870,2,292,522,514,6
871,4,424,374,96,24
872,359,290,272,514,46
873,2,670,248,172,6
874,30,496,368,166,24
875,2,534,246,242,24
876,16,496,376,46,10
877,2,586,246,408,254
878,725,35,404,220,44
879,2,638,244,120,44
880,369,442,96,328,100
881,22,536,278,144,40
882,2,378,246,276,18
883,6,380,396,534,18
884,2,616,200,126,8
885,2,194,240,218,32
886,4,418,376,260,68
887,2,358,228,58,34
888,4,33,368,114,22
889,218,412,428,210,30
890,357,238,148,258,16
891,327,590,318,76,12
892,2,330,364,188,12
893,2,420,194,544,44
894,2,562,358,542,50
895,2,522,260,128,24
896,4,330,248,138,24
897,8,684,248,366,12
898,2,93,512,234,20
899,4,1058,532,270,48
900,2,524,358,60,30
901,2,490,356,600,50
902,2,330,590,168,34
903,10,472,192,144,40
904,76,396,180,76,12
905,4,578,278,186,12
906,2,634,372,82,30
907,2,370,306,182,26
908,14,372,242,644,10
909,42,304,242,70,14
910,2,442,270,56,16
911,4,400,184,190,16
912,10,254,314,188,64
913,525,776,296,142,28
914,2,746,508,110,68
915,4,560,484,240,32
916,2,812,358,130,82
917,811,368,394,208,26
918,653,446,220,118,18
919,42,494,598,78,12
920,2,456,374,98,8
921,887,516,386,346,16
922,2,590,330,234,26
923,2,466,148,76,20
924,429,616,266,472,28
925,385,444,426,60,64
926,2,690,252,174,320
927,12,458,302,118,48
928,2,680,222,288,6
929,2,542,214,242,6
930,6,836,240,72,8
931,2,388,474,118,16
932,395,500,468,196,48
933,523,334,266,108,52
934,2,264,360,418,54
935,2,636,380,70,6
936,2,626,372,90,6
937,86,570,462,52,32
938,271,418,296,188,16
939,16,554,332,130,16
940,10,398,236,250,248
941,429,311,310,224,26
942,663,458,268,238,20
943,297,294,196,300,18
944,4,784,616,122,14
945,2,514,162,270,8
946,2,424,284,180,26
947,2,868,476,80,22
948,533,714,414,82,16
949,10,494,404,116,12
950,2,464,404,310,26
951,2,35,338,70,14
952,6,320,372,280,8
953,2,656,380,208,12
954,713,310,206,158,18
955,2,882,362,384,24
956,6,29,472,152,54
957,579,45,328,206,50
958,2,378,364,126,94
959,6,788,216,334,18
960,2,286,294,138,48
961,2,368,478,184,20
962,2,462,216,224,6
963,401,474,226,220,88
964,6,476,440,274,96
965,74,384,162,154,10
966,2,504,164,126,30
967,2,91,388,74,132
968,4,708,286,64,6
969,475,260,514,358,180
970,10,75,148,114,44
971,122,342,300,84,30
972,865,474,344,180,88
973,2,294,468,198,110
974,8,506,328,328,18
975,26,562,194,288,26
976,172,688,212,258,14
977,347,350,234,108,8
978,2,782,414,104,8
979,2,264,298,168,14
980,4,462,624,192,12
981,2,334,296,338,40
982,8,452,712,152,18
983,705,544,230,250,12
984,2,598,274,60,14
985,2,680,206,468,12
986,4,406,326,264,10
987,2,500,478,162,6
988,2,568,504,226,88
989,2,282,638,150,34
990,26,456,350,176,16
991,4,502,386,358,20
992,2,766,392,132,46
993,2,714,518,128,6
994,2,580,276,222,26
995,409,280,450,142,84
996,4,336,228,302,24
997,14,448,276,140,44
998,2,710,318,144,26
999,2,854,402,110,66
1000,12,486,312,344,14
