obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
206,4,3421,587,2599,753
207,1402,1737,1115,799,2189
208,2,2635,3003,1601,1587
209,38,117,1455,699,1891
210,2,417,3117,2179,2469
211,2,4667,1623,351,3095
212,4,1279,2699,765,1365
213,10,3491,2755,2627,1001
214,2,321,3511,1395,2141
215,2,4875,1423,1551,2559
216,4,55,1751,1035,1771
217,48,2071,3899,1947,2099
218,2,477,4649,1987,1147
219,2386,3473,2557,2591,1377
220,2,1987,1857,4547,1503
221,64,47,3911,4201,1413
222,8,2697,3395,1551,3489
223,4,2875,1191,597,903
224,4,3217,1447,2207,2283
225,2,2557,593,1643,1431
226,18,49,2223,1531,2093
227,4,1849,1031,1527,875
228,2,1401,2127,1517,2165
229,408,3673,1673,1597,2445
230,2,1317,2639,1937,1235
231,4,2039,4019,1765,1483
232,2,2913,3271,1233,2425
233,2,2751,225,2461,4221
234,2,1763,1597,2669,1807
235,4,35,2313,1949,2395
236,2,2057,1983,1073,1493
237,16,3441,2585,1613,1393
238,10,21,2101,1635,1239
239,6,901,2241,1279,1925
240,28,2933,4733,1411,1035
241,2,2243,2609,1419,2325
242,2,13,1749,863,863
243,62,2635,2481,2011,1395
244,228,147,2939,1453,2195
245,2,1435,3145,1073,1437
246,2,2411,3525,2071,2945
247,4,135,1385,2105,2287
248,4,2671,4365,1699,1801
249,2,1451,2393,1097,911
250,2,2847,983,1141,3273
251,2,83,3671,2747,1551
252,2,2069,1369,4063,3409
253,10,2385,2243,1333,813
254,62,1647,2747,2055,2501
255,2,1801,1455,943,1479
256,2,69,247,1471,2231
257,3306,2233,1929,1517,945
258,2,3261,1781,2617,515
259,44,89,2671,2795,1707
260,2,131,1521,1327,2003
261,56,75,2085,1821,1021
262,6,3343,4051,2297,1175
263,2,2745,3591,3601,1665
264,2410,321,2565,2485,1053
265,2,199,1951,2991,2911
266,10,2257,635,3669,777
267,1408,103,3265,2053,1373
268,174,1367,1155,2125,1077
269,2,37,1969,1573,1877
270,8,1353,2521,1559,4947
271,2,153,5215,1711,2433
272,8,2565,1821,1595,1329
273,8,2151,271,2019,2873
274,2,287,3457,3333,1993
275,2602,155,2085,1563,709
276,10,3605,1989,4099,1389
277,2290,39,2747,1785,1563
278,2,2267,2645,2795,1291
279,2,105,1501,2049,975
280,118,3143,3281,2585,1823
281,2,2977,1753,1237,1195
282,2,2353,2837,1089,1203
283,2,99,2149,2247,957
284,2,2713,2697,1291,1657
285,42,2569,2345,2873,609
286,2,93,2875,2617,1185
287,2,2343,1289,1237,1469
288,4,2255,4061,1537,1065
289,2,315,2553,1701,1585
290,2,125,1835,1619,941
291,2,2435,647,955,2341
292,2,1843,1747,1179,1291
293,8,27,2179,1197,1449
294,8,3995,1323,1485,1507
295,102,1383,1889,2161,2009
296,2,153,1985,1375,2557
297,12,93,2067,2077,1207
298,2088,95,1851,1741,1575
299,2,1893,2627,6243,1531
300,8,101,1601,1805,1381
301,176,3137,2045,2477,1169
302,2,1583,2945,1833,2853
303,26,1859,4149,1319,687
304,2,37,3587,1891,2479
305,2,3709,3771,1729,1205
306,2,63,1221,1257,1231
307,752,4463,1985,1801,1169
308,2800,1653,3103,1639,1493
309,2,23,317,1459,3223
310,2,1927,3561,1003,2929
311,2422,2079,2173,2719,2019
312,2,131,1869,2859,3105
313,2,105,1003,3261,1749
314,22,1939,4039,1569,675
315,4,2531,1701,2387,2187
316,2,2905,2175,2307,1489
317,2930,293,1999,4501,1367
318,4,2989,2179,1359,839
319,1060,4485,3517,2049,923
320,2,1519,4181,1689,1739
321,2,2507,3227,2385,685
322,6,79,1935,1165,1063
323,8,1425,2883,1951,1117
324,4,33,4603,3739,2289
325,2282,61,1417,1523,2697
326,2,2725,2889,1941,1473
327,2,59,2435,1609,985
328,1726,61,2339,1541,1145
329,14,3573,2703,1677,1585
330,2,1085,2727,1965,3127
331,2,135,2081,1773,1121
332,2,1007,3083,1361,565
333,2048,2361,2507,2083,815
334,4,2369,2153,2053,545
335,2,4883,1649,1421,1555
336,4,2481,1897,1543,1353
337,22,157,1623,1197,1115
338,2,1973,2769,427,2591
339,2,2513,1887,1907,603
340,2,17,1681,2695,883
341,10,909,2113,527,2239
342,2,53,1547,1071,1677
343,2,2801,1315,3413,2381
344,10,65,1459,1897,1517
345,2,1471,3919,2381,1397
346,2,1191,1935,1633,635
347,24,2415,4029,1681,4449
348,2094,1697,2993,1747,2111
349,2,1689,2267,2141,593
350,66,4147,1311,2625,1265
351,2,3101,2121,2923,1211
352,2,111,1451,2085,679
353,1904,2611,1169,2941,4437
354,2,3649,2549,1559,1711
355,18,3573,2089,2055,1639
356,2,89,3605,1931,759
357,194,2327,1773,727,1667
358,144,489,2941,2321,3041
359,52,191,3529,2349,665
360,2,1937,5733,2645,2393
361,270,3117,2157,2049,1505
362,2,185,1303,749,2113
363,2,77,2373,2435,761
364,2,1655,2013,2611,1467
365,4062,131,1013,1341,1329
366,2,3337,2783,1753,1931
367,2,1283,1269,2563,1691
368,8,2081,3035,1759,1723
369,2,475,2839,1915,871
370,2,257,2133,1407,947
371,2,107,2391,1935,1551
372,2,107,945,2393,1533
373,2,1429,3229,2821,1095
374,38,2857,1403,817,1119
375,2,43,1261,1151,2359
376,2,27,1369,3377,1487
377,2,2241,2645,1853,871
378,6,3845,1791,1343,2639
379,20,2567,2241,1859,959
380,2,1513,1449,1369,2321
381,2,2123,2095,2683,3879
382,2,3323,2119,1137,711
383,2,47,1499,3389,903
384,2,987,3541,1659,683
385,6,2081,1537,1413,2847
386,12,4131,2721,1993,907
387,1246,61,2189,2425,2029
388,2,1073,2053,2375,2819
389,58,2275,2141,2643,2099
390,2,309,2789,2123,917
391,8,1643,2139,1653,2147
392,392,4483,3611,1513,891
393,26,2195,1121,2255,1063
394,4,2263,3857,1875,2259
395,2,2129,1687,1145,1457
396,2,4003,2367,1515,2031
397,2,3637,1743,4449,845
398,2,309,2987,1879,1207
399,66,139,2079,1451,1369
400,18,2495,2505,1519,1947
401,2,1947,1617,1211,1075
402,18,59,2563,1849,2883
403,10,4679,2181,2831,2467
404,3790,1969,835,1997,1345
405,2960,2397,5563,1443,1979
406,4,2163,2653,3715,2333
407,226,91,2563,4279,1695
408,2,1235,2503,623,1045
409,8,1685,2997,1933,1749
410,2198,2569,313,1143,1079
411,2,349,3019,2343,1415
412,2,1827,657,2265,1689
413,2,2427,2427,2407,3179
414,2,1399,2721,2537,901
415,2542,85,4035,1237,1131
416,1870,2287,1637,3101,1643
417,66,2423,1955,1993,1607
418,2,4005,4275,1965,2591
419,32,129,3847,1411,1575
420,2,2669,2715,1801,1701
421,2,3137,1299,4849,3507
422,4,1819,1973,1089,2603
423,2,3933,2903,1601,2121
424,2,2555,2009,3031,1381
425,2,27,2005,1223,1507
426,4,21,2849,2291,1287
427,2,327,7479,2075,1391
428,4,3873,931,1731,1101
429,2,1963,1677,2175,1251
430,4,35,1907,1379,583
431,2,2119,4401,1107,1571
432,22,1869,1911,811,1045
433,2,311,1207,2561,1291
434,4,2621,1761,1605,1681
435,2,2001,4595,1415,1635
436,16,219,3347,3819,743
437,2,2415,4029,3071,2373
438,2612,2847,3259,1795,3543
439,14,3671,3295,1491,1195
440,10,1107,3209,1929,1801
441,2,3297,2611,1633,879
442,2,37,3689,2361,767
443,28,329,3395,887,711
444,2,135,3907,1105,1699
445,2,1633,2425,2557,2879
446,2,2035,2159,1883,1181
447,2,2765,2569,2447,1267
448,6,2129,3107,1427,2727
449,2,1949,3471,2577,2185
450,2,35,3175,1851,1863
451,10,1109,1917,2615,689
452,2,49,1937,1711,1757
453,2,3715,2781,3217,2819
454,8,35,339,1641,1969
455,3898,55,2877,2283,1013
456,6,25,2005,2269,3417
457,18,2085,649,869,903
458,2,1891,2893,941,1467
459,6,2415,1997,3043,1357
460,2,49,2381,3049,2875
461,350,2431,2707,1553,2367
462,2,1717,1909,2665,961
463,50,3865,1907,2849,3093
464,2,1889,2075,1737,1019
465,2,3445,763,1879,4571
466,274,2779,1933,3209,3463
467,2,767,2197,1853,1999
468,4,2265,3263,967,2243
469,4,3785,2461,3043,1611
470,4,3447,791,2543,1691
471,4,109,2065,2293,2497
472,44,4585,2193,1535,1421
473,2,2885,3567,1415,1299
474,6,2455,2337,1931,2067
475,2,2835,2529,1875,1159
476,2,1607,3979,2345,1447
477,4,81,569,1147,1387
478,2,101,2351,2321,885
479,2,2969,1935,845,1235
480,2,2321,1443,1521,1247
481,2,1567,2553,1351,2017
482,2,77,1705,3113,2211
483,12,59,3857,1255,2267
484,12,219,1557,1505,1671
485,4,1879,3095,2661,779
486,6,2875,1677,1287,1711
487,2,2391,1803,2707,1597
488,2,185,1485,1183,1635
489,4462,4591,1693,1409,2547
490,268,187,1685,1963,1725
491,2,1807,2137,3131,2035
492,130,2549,1501,1465,1229
493,4,73,1565,4497,1299
494,2,1723,1305,1431,4061
495,2,55,3635,1685,747
496,80,2807,2079,827,2315
497,2,3631,1299,1197,1833
498,4,57,1559,2349,1811
499,2,53,1639,2593,3005
500,2,2357,2543,1707,721
501,2,3969,2243,1575,2133
502,2,89,2081,1417,1681
503,2,4417,3753,1485,1637
504,16,3703,941,1635,1401
505,2,3175,2191,1607,1101
506,2,37,1811,1121,1441
507,2,3807,2835,1199,2571
508,8,4325,2597,1855,667
509,2492,1715,2347,873,711
510,2,3281,3867,1801,883
511,2,5293,3489,1723,1633
512,4,2039,2259,757,2361
513,2,2835,3269,2893,2921
514,2,2951,1611,821,1131
515,2,617,1563,2081,1347
516,2,19,205,1461,1435
517,2,3663,2195,1827,485
518,4630,4729,2679,2185,1971
519,6,59,1861,1009,1051
520,2,2813,3483,2839,2471
521,8,333,1833,1383,1129
522,2,2429,2291,3131,1241
523,2,47,2701,3527,2803
524,2,2163,1537,1293,1519
525,2,2505,2761,1539,1113
526,2,79,2309,1431,1033
527,1980,39,2053,2513,1501
528,3848,83,2343,3633,1079
529,6,1227,1983,1719,2395
530,4,2227,2015,5427,859
531,2,91,1675,1597,1275
532,2,187,1667,4739,915
533,4,2565,2001,2329,421
534,140,2013,3095,4095,1613
535,4246,683,3565,1443,1729
536,2,85,2183,3163,727
537,4,163,3069,1767,467
538,2,1469,2953,1277,747
539,2,2449,4685,1953,889
540,4,5449,3429,1343,1321
541,2,3729,1805,1241,1401
542,2,49,3103,1865,845
543,6,2439,3329,1811,1671
544,2,5973,1641,1265,2235
545,4,3577,2661,2055,1127
546,232,3135,2933,2085,815
547,2,1489,4515,3113,3281
548,2,21,3903,2353,1483
549,22,3219,2811,2261,711
550,2862,3355,1847,1867,1951
551,2,243,3371,961,2061
552,2,2763,3147,2079,887
553,4,1835,3457,1585,1979
554,2,3677,2473,1013,1317
555,2,55,2185,2291,1479
556,8,1173,5801,2101,689
557,2,2137,2887,1141,1907
558,246,365,2701,2737,867
559,2,2661,1995,1637,3095
560,2,2387,2755,3145,699
561,10,1399,2179,2909,1091
562,2,55,1471,1361,1479
563,2022,2573,2163,2439,1831
564,2,103,1083,2279,891
565,2,1913,2181,2565,493
566,2,1861,2433,331,1819
567,2,59,2817,1311,867
568,32,2939,2167,3403,1459
569,2,3363,1779,4653,4329
570,20,2519,1349,1897,1029
571,2,763,1955,1939,1219
572,208,75,4583,1989,925
573,2,59,2443,1539,1439
574,26,117,1761,3445,1377
575,2,205,1843,1879,1987
576,2,77,2367,1257,1373
577,92,19,2447,1231,897
578,2,3271,1921,1455,2213
579,50,25,4083,3517,1115
580,3784,2845,2995,987,1433
581,2,3761,2363,1121,2761
582,2,4801,1357,4981,963
583,4,27,1717,1677,2605
584,1944,2819,3549,2645,1293
585,2,347,2777,2007,1215
586,2420,2093,2251,2273,3481
587,34,1627,3217,1977,1107
588,2,1907,1215,2055,2273
589,2,3133,3843,2261,707
590,6,201,1895,1061,947
591,2,3119,1921,3045,1925
592,2,69,2669,1825,2049
593,2,2525,2327,3037,2189
594,2,1879,2719,2651,881
595,8,2703,2229,1975,699
596,2,2653,1135,1747,1983
597,3322,1383,1141,2387,855
598,2,3915,2381,1199,1449
599,2,17,2217,2471,1297
600,3738,2999,2749,1769,2271
601,128,2095,3447,1777,4001
602,2,1951,267,4197,1683
603,4,123,2929,2763,2037
604,2,29,1169,1707,2629
605,2,3695,1391,4733,1161
606,2,43,1257,2565,737
607,2,2473,1785,2553,1057
608,4,1997,2031,1481,1633
609,2,339,1247,1621,1687
610,4,4691,2501,2997,1593
611,4,55,2511,1781,1455
612,8,2407,1187,649,2067
613,2,1905,3161,1007,1009
614,24,2537,2287,945,771
615,2,143,1731,2295,2085
616,2,2023,2495,1137,1295
617,8,1059,2143,929,1957
618,34,2385,4861,3421,1565
619,4,141,995,2671,3251
620,16,1741,3611,1563,1035
621,2,51,3147,3863,1791
622,6,119,2665,3589,3291
623,4,57,1921,1633,393
624,4,3127,2095,1729,1653
625,2,3005,1697,2049,1803
626,2,1337,6529,1649,1241
627,2,55,1687,1495,673
628,2,1655,2535,1093,1271
629,2,677,1419,1423,5055
630,8,3145,1761,2271,795
631,2,361,2433,2935,1181
632,14,87,4519,883,2163
633,4,219,5431,2163,2153
634,2,3111,1723,1529,1649
635,2,27,1837,2709,1589
636,48,1165,2895,1359,1561
637,2,3563,2605,1771,1923
638,14,2583,1967,2585,1957
639,2,85,1581,1987,553
640,4,2993,4287,1269,831
641,14,2027,3633,2527,903
642,2,219,2305,3029,677
643,8,237,2593,1163,1407
644,2,3379,1803,1741,2543
645,2,1481,1469,1859,1031
646,2,65,2385,1381,1211
647,4,59,2981,2695,1589
648,2468,2791,1863,703,857
649,4,2357,2481,1067,1949
650,1272,25,1797,2683,1281
651,2,3503,5233,1937,2327
652,2,287,1549,1155,933
653,4,1359,3009,1583,1975
654,8,1923,1731,2797,1351
655,2,2871,2505,1177,2549
656,2,345,3395,1817,2859
657,2,123,2393,1763,1829
658,2,27,3143,3517,1409
659,2,1475,1309,1937,2193
660,2,2421,2345,1423,1715
661,2264,1767,3555,3037,905
662,2,357,2217,4285,2043
663,2,83,4553,3703,2587
664,3382,2459,1547,1485,2213
665,18,3007,4151,2019,1617
666,2,2279,1623,911,2061
667,4,85,1953,2891,2717
668,2,2921,2695,1559,891
669,2,169,1793,4387,2461
670,2,739,1583,1823,1389
671,18,181,2675,1687,1431
672,2,141,6473,2119,1521
673,2,51,1897,1695,1075
674,2,279,1329,2647,745
675,2,53,3837,1857,2009
676,2,25,2793,3817,1131
677,3064,19,1983,2483,1003
678,2,163,2855,1427,1893
679,2,5745,1649,2087,1597
680,2,5435,2227,1417,947
681,2,51,1659,1379,1629
682,14,1921,5441,1205,689
683,2,2093,3553,1125,989
684,2,25,1013,2007,473
685,4,145,2825,1221,1615
686,2,61,1269,2153,1417
687,2,3003,1485,2875,3907
688,2,153,1825,1651,529
689,2,61,3509,1701,885
690,2,3283,937,2065,2913
691,6,79,3153,1509,991
692,2,61,3537,3365,1117
693,2,2333,1775,1201,1121
694,2,177,1479,1389,919
695,2260,2989,2847,2251,765
696,126,757,1517,2231,1889
697,2,53,2081,1715,1121
698,2694,3481,2127,1155,1835
699,4,1543,3311,1909,1293
700,3530,61,3083,2995,1925
701,1438,1071,1479,1915,561
702,2,55,2121,1581,613
703,2,2173,2385,2781,3095
704,36,2463,2911,3173,2211
705,2,2313,3929,1309,2559
706,22,87,3809,1249,1803
707,18,67,317,1107,981
708,2,4455,1905,1131,1237
709,12,1751,2115,2215,643
710,2120,321,1285,2911,769
711,10,3313,2951,2157,667
712,2,2293,1883,1663,563
713,16,47,1717,4291,1803
714,38,123,4745,3007,2853
715,40,441,1257,2711,1451
716,186,4531,3319,2507,1269
717,2,2803,3703,1217,589
718,8,2795,2721,2971,899
719,4,1991,2639,1095,1861
720,16,1577,3581,1811,639
721,2,1489,271,2055,1419
722,2,3907,1667,5271,2101
723,2142,5677,2165,2795,2431
724,12,1355,4305,4381,593
725,6,2287,1437,2941,2573
726,2,2613,2031,1475,1799
727,3894,1917,1603,3581,1019
728,138,2031,1605,1053,511
729,2,283,1281,1275,2333
730,2,31,1939,2507,1691
731,2,57,1899,1627,545
732,10,73,371,1713,1549
733,2,53,2843,1531,3445
734,2,1759,4241,1043,1305
735,2,2465,1479,2475,2015
736,2,3165,2805,2831,1867
737,1638,2087,2627,1479,1327
738,6,353,2227,1749,1285
739,34,3083,3281,3241,759
740,4,1433,1903,3219,1491
741,48,2209,953,1247,817
742,2,3989,2163,1755,1995
743,12,1851,2327,2503,1429
744,2,1715,2385,1231,1441
745,2,2909,1591,1795,1027
746,2,1589,2839,2377,1299
747,2,5891,1667,1945,1995
748,4,3941,3175,2563,1791
749,2,4297,2755,1231,1609
750,4,1385,1975,1413,1111
751,2,2273,1111,1149,1325
752,2,65,4249,1437,1257
753,2,2917,1189,1839,1335
754,14,391,2165,3095,1239
755,12,2601,1495,1391,3769
756,14,1299,1397,3031,1411
757,2,67,2195,2015,2101
758,8,3609,2889,3037,2247
759,2,5331,3207,1409,4037
760,2,77,2673,1461,1043
761,2,83,2293,2351,3345
762,2,27,1863,893,1177
763,2,2985,2155,2633,1943
764,4,25,2115,1255,941
765,4,5021,1755,3429,917
766,10,81,1845,1909,1123
767,2996,2875,1339,3615,767
768,2,2247,3427,1885,1059
769,26,3119,1957,2553,1033
770,2,93,827,1175,1603
771,8,1977,2551,1701,1073
772,12,3443,2155,2365,1871
773,5268,129,2493,853,1125
774,4,1535,1077,1203,1345
775,4,2975,2469,3109,1803
776,2,85,4269,2055,3071
777,2,79,2123,3219,1697
778,46,37,1867,5313,2331
779,2540,3021,1601,1115,1111
780,2,1777,1599,1821,1059
781,2,2113,4559,1747,1813
782,2,2903,3613,2647,3695
783,1590,177,5599,2047,1143
784,4,1301,2917,1071,1357
785,2,85,1623,2885,1545
786,12,47,2519,1745,1141
787,2,2589,675,1781,879
788,6,53,1581,3075,1439
789,3784,3483,2137,3109,1133
790,2,27,3897,1783,2945
791,16,81,1953,1771,361
792,2,349,2145,1087,2497
793,644,285,1443,1837,1129
794,2,119,1141,2709,2943
795,144,2191,1795,3313,1181
796,10,2861,4349,1489,1451
797,2,1415,1483,2399,2377
798,38,4989,2009,1455,2119
799,2,1907,1677,1719,1731
800,6,1955,4081,2229,4601
801,20,2249,917,4401,1741
802,2860,673,6369,799,1255
803,2,3159,2389,1215,991
804,2,353,3033,1447,2523
805,2,3019,2189,2545,1651
806,34,1693,2991,1739,1645
807,2,2871,431,1885,1685
808,4,57,1521,991,1951
809,2,1023,1599,2149,1683
810,2,3687,1243,2779,1105
811,2,3483,1867,2351,1037
812,2,3197,2535,821,1239
813,2,149,2685,4565,1569
814,2,1623,1577,793,571
815,1980,167,1259,2825,3439
816,4,57,3827,1389,2073
817,6,147,4017,1947,1285
818,2,5973,3161,1061,2401
819,2,2399,1071,1303,1741
820,2,4119,2407,1389,1561
821,2,89,1193,1267,2147
822,2,1943,2427,1781,1215
823,4,2851,2985,2161,1577
824,26,25,329,1653,1775
825,54,2655,2877,1445,1365
826,3398,3767,2485,2183,1067
827,2,2323,1539,3045,797
828,2,57,1885,1181,2917
829,4,423,2555,2135,1251
830,2,203,4415,1363,1555
831,2,2317,5007,2181,1429
832,2,83,1525,1507,781
833,2,3625,4255,4103,3267
834,4,2139,6449,3249,761
835,840,495,477,1853,701
836,2,163,3071,1917,691
837,2,3003,1101,943,2011
838,2,765,1991,743,1099
839,2,1719,2859,1647,2535
840,4,123,2705,2193,1037
841,2,2013,3571,1469,1805
842,18,1205,1879,2717,1901
843,2,1819,325,2141,901
844,2,2207,2971,665,1115
845,1440,1897,1047,2701,893
846,2,3067,2587,1929,2005
847,2,157,2589,2723,829
848,6,2159,2145,1727,2507
849,4,101,2769,2333,1147
850,20,1159,4319,1011,1371
851,2,2389,1653,1097,605
852,54,3579,2089,2513,3063
853,2,105,2167,2683,2125
854,2,1579,2521,1529,865
855,2,113,1669,1109,1425
856,2,527,4181,1659,1771
857,3010,2959,1757,807,813
858,2,147,1947,947,1821
859,6,2713,3049,1463,1737
860,28,1593,4939,989,1473
861,2,3011,953,1653,1549
862,3440,2115,2125,2279,1707
863,20,161,2129,1637,973
864,2,171,1297,1981,1117
865,2,31,1743,1341,2733
866,2,3063,1277,1647,953
867,64,363,1351,2697,2291
868,16,899,1631,1845,1311
869,2,3101,1759,1351,3843
870,2,3461,1649,1235,2093
871,22,3029,3525,2199,851
872,102,4081,4577,1717,1113
873,2,2293,2159,1157,1631
874,46,19,1351,2637,1459
875,2,2641,1719,1747,1239
876,2,2449,3053,2241,523
877,2,1273,1201,3245,911
878,2,627,2895,2133,1959
879,8,2525,1565,3177,1697
880,2,1379,1921,923,2239
881,8,1511,1825,3355,433
882,2,237,2223,1521,2391
883,4,2001,4237,1769,1173
884,2,2317,1783,1167,3001
885,4,2299,1215,3441,2671
886,2,2701,3397,1013,1747
887,18,2165,2057,993,1291
888,1808,51,1415,3203,1483
889,2,257,2109,939,1517
890,26,481,2347,2455,719
891,136,2863,1523,1765,985
892,6,149,2571,1833,2315
893,12,111,3213,1461,2913
894,416,1869,2711,1359,1311
895,2,1731,871,2743,1253
896,2,241,1273,3585,2669
897,2,1425,2811,1869,2461
898,2,3211,1979,879,1463
899,2,43,843,2859,1973
900,2972,3751,2527,1377,2155
901,16,2753,3169,1369,2759
902,34,4213,2017,6623,1811
903,34,2011,1691,1373,647
904,136,2793,1519,2209,2513
