obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
1,2,75,1194,186,8
2,2,201,2758,104,232
3,28,173,2920,994,320
4,2,1581,542,3165,146
5,2,15,966,1825,218
6,14,1777,2467,3056,54
7,20,75,216,678,174
8,6,165,2748,964,20
9,2,605,1025,700,26
10,8,1258,464,3110,34
11,4,1378,934,2526,3038
12,2,2104,297,2770,1948
13,2,207,1168,882,46
14,2,207,1293,1219,122
15,8,85,983,1496,50
16,16,633,613,2196,64
17,2,53,2182,331,12
18,4,271,1479,604,38
19,2,2261,1263,174,20
20,8,33,1107,1020,14
21,14,157,2106,1442,24
22,4,1129,903,1622,70
23,16,671,431,218,1177
24,4,2703,3164,1012,120
25,10,85,2035,1695,36
26,2,75,1220,632,170
27,2,173,259,291,172
28,4,89,1857,437,288
29,2,447,858,434,178
30,2,1064,405,462,970
31,922,71,1824,102,26
32,2,2339,1590,960,746
33,12,460,478,126,34
34,4,643,841,478,6
35,2,445,2738,208,2000
36,2,125,2299,1217,12
37,2,567,870,1402,8
38,266,135,417,1900,104
39,2,2198,607,450,10
40,10,159,330,448,24
41,2,65,4807,1767,170
42,2,483,1242,134,80
43,20,213,1572,676,1256
44,4,477,284,2934,154
45,2,953,610,1502,20
46,690,75,841,126,1984
47,2,2211,843,1632,8
48,2,101,494,688,16
49,2,213,1643,4591,56
50,14,803,283,1098,1326
51,521,431,3390,160,8
52,779,459,2030,474,1609
53,2,125,372,1926,188
54,4,25,363,2440,396
55,2,2203,1147,324,146
56,2,39,935,246,2168
57,2,303,6765,342,26
58,2,469,3680,212,2004
59,16,17,694,680,48
60,184,219,655,122,34
61,2,271,2728,1832,14
62,126,1247,1412,5849,12
63,4,49,3316,1464,2201
64,28,15,1724,1290,10
65,2,47,829,656,26
66,6,2371,2068,286,1245
67,2909,624,4556,462,762
68,6,79,301,981,456
69,4,95,1948,1305,1239
70,2,57,1794,875,22
71,2,53,783,590,56
72,6,65,369,5372,144
73,132,235,4576,248,1788
74,2,37,632,290,1268
75,6,49,1786,562,26
76,2,807,1491,1130,34
77,2,465,923,1405,74
78,2,2498,443,2395,5704
79,2,115,442,142,12
80,16,19,1456,5551,22
81,8,2103,1664,572,10
82,2,33,601,544,26
83,4,61,1424,834,44
84,10,313,1944,1601,14
85,2,79,827,208,102
86,4,97,553,3774,8
87,2,153,327,154,156
88,6,347,758,428,38
89,4,541,1540,680,20
90,2,123,1204,506,28
91,2,205,1614,362,1280
92,4,551,561,148,22
93,4,1562,421,2007,20
94,2,145,1278,865,36
95,4,121,535,1350,26
96,36,1371,4685,164,34
97,2,8122,425,2554,779
98,2,3224,274,1736,48
99,2,2943,1079,1199,14
100,2,55,422,3979,6
101,2,783,330,510,574
102,2,91,2961,1152,2538
103,34,101,881,3126,158
104,4,33,323,842,108
105,4,31,2657,4991,30
106,4,21,3272,699,1011
107,4,113,706,310,621
108,2,529,595,2990,24
109,2,1313,898,262,38
110,2,709,631,443,30
111,2,171,321,694,846
112,6,2531,4969,844,210
113,2,109,904,1589,16
114,2,2311,3226,2468,54
115,2,167,373,952,10
116,2,425,3333,1550,126
117,10,479,1250,238,96
118,3433,21,656,1336,220
119,2,407,2102,1216,110
120,2,2101,1526,676,68
121,2,257,1177,1975,284
122,8,155,482,509,28
123,1025,2077,805,390,8
124,12,621,595,592,84
125,4,47,2022,404,70
126,2,539,1007,6322,88
127,2,311,581,1528,24
128,90,69,1164,378,128
129,62,81,1039,469,590
130,2,39,1842,556,272
131,2,2484,816,1705,1198
132,2,129,1351,1046,280
133,2,2588,1567,102,1132
134,14,123,745,388,38
135,2,135,5020,1770,8
136,2,173,3028,312,6
137,6,739,3012,246,46
138,2,105,689,242,18
139,2,151,447,114,18
140,2,39,261,735,292
141,2,2718,1716,972,168
142,14,79,303,306,12
143,8,93,123,292,12
144,2,43,2870,364,226
145,2,557,489,3404,20
146,4,37,526,1422,8
147,2,39,579,184,134
148,1076,888,105,1234,222
149,18,37,479,708,6
150,344,799,725,3428,16
151,14,41,1976,652,1032
152,2,1493,123,1860,16
153,2,555,427,2476,54
154,4,183,2416,126,340
155,8,47,520,1628,18
156,6,165,1512,170,226
157,6,799,2923,90,8
158,2,63,540,2888,22
159,2,2914,1376,478,96
160,2,1180,764,1796,42
161,6,97,558,1848,36
162,4,143,1885,717,84
163,22,1823,1188,1373,1817
164,4,1605,151,1344,164
165,10,1301,1038,224,12
166,12,271,895,758,12
167,712,370,945,710,1872
168,4,27,249,608,50
169,1417,79,1335,2062,198
170,2,37,405,702,42
171,2,99,393,520,46
172,4,107,1499,256,64
173,16,571,105,588,66
174,4,17,885,2334,1075
175,2,71,2542,789,108
176,8,247,1250,2262,106
177,2,387,1198,408,3255
178,2,147,2197,451,74
179,8,815,5750,1498,16
180,60,1603,263,646,24
181,4,837,1733,3178,24
182,2,315,389,264,72
183,4,1214,1423,274,106
184,6,161,2514,3568,96
185,4,1150,648,1482,34
186,1136,935,364,336,66
187,2,611,1282,1368,18
188,136,565,279,1278,24
189,2,1152,704,648,6
190,130,333,2786,1294,80
191,22,255,731,558,150
192,2,1058,898,854,6
193,2,43,2608,500,62
194,4,63,2028,1919,86
195,4,125,2560,932,88
196,2,73,2573,3225,78
197,2,269,1634,138,84
198,2,73,2362,558,18
199,266,1325,5688,795,24
200,4,79,993,226,54
201,4,1553,459,212,1477
202,30,67,5997,114,22
203,2,181,2354,5818,178
204,22,27,416,2212,96
205,24,233,2537,2676,22
206,637,35,2153,1826,56
207,4,281,2036,1545,1488
208,2,185,2304,1193,16
209,2,413,2131,410,182
210,10,1344,767,3152,1486
211,2,61,1602,2178,226
212,4,337,213,668,66
213,8,119,1285,232,16
214,6,193,1148,244,16
215,10,175,1244,4613,52
216,2,51,1667,1042,124
217,2,175,231,218,924
218,2,453,1365,2158,126
219,2,127,2114,1507,166
220,8,75,145,178,36
221,2,2815,1502,323,82
222,2,135,815,130,306
223,4,35,2583,3116,28
224,4,279,906,170,82
225,140,1924,207,1585,898
226,58,39,1204,1886,190
227,200,261,4785,238,48
228,2,41,277,3205,8
229,2,99,113,396,304
230,2,1141,1744,378,38
231,62,303,1168,3051,12
232,16,455,938,1690,382
233,2,3197,1007,184,66
234,6,185,2316,284,346
235,106,43,1532,348,10
236,1570,51,2159,855,80
237,2,1388,858,1281,3516
238,2,57,1565,750,54
239,2,213,191,1308,18
240,50,657,1232,332,22
241,72,191,718,514,104
242,8,587,606,1582,124
243,4,289,601,262,320
244,2545,49,1667,120,14
245,32,1637,638,760,1675
246,2,2294,582,1149,236
247,2,27,347,2715,276
248,4,405,1177,298,6
249,10,253,908,358,384
250,2,107,646,164,20
251,28,113,751,364,1268
252,10,465,367,2053,548
253,4,477,169,1735,10
254,2,2850,2973,1509,1244
255,4,83,3641,2050,60
256,2,373,931,757,194
257,2,1602,567,598,8
258,318,65,1169,1361,40
259,2,47,1752,1482,38
260,12,185,343,2062,66
261,2,1126,179,824,44
262,2,409,2614,3305,8
263,2,265,1235,1508,763
264,4,2412,1143,556,8
265,2,613,967,436,260
266,2,107,1506,2046,66
267,10,69,371,1615,8
268,4,49,1096,486,184
269,4,2098,301,170,16
270,2,593,1661,190,12
271,6,245,553,354,12
272,2,453,1212,1132,10
273,2,1113,1219,428,707
274,2,794,1408,1724,6
275,2,955,1573,769,30
276,2,105,3818,1130,1265
277,2,2304,1220,168,16
278,2,55,1580,158,2322
279,2,71,384,906,68
280,4,1075,1990,694,70
281,2,259,1167,672,218
282,6,87,1593,2577,32
283,2,117,325,394,8
284,4,37,3227,1356,12
285,10,2181,567,2506,152
286,4,491,1031,993,6
287,64,1505,1679,188,48
288,2,43,967,3218,26
289,2,89,3692,1490,12
290,4,65,1405,2432,1617
291,2,233,2633,2290,18
292,1739,65,2288,2680,456
293,2,1817,295,776,20
294,2,203,3768,184,320
295,58,67,369,794,206
296,2,51,3530,102,40
297,2,431,284,1123,110
298,8,29,494,746,56
299,116,17,308,322,16
300,60,2038,297,926,22
301,2,357,444,5736,12
302,4,555,513,574,1063
303,2,77,1998,574,26
304,4,65,3124,1675,116
305,52,249,163,2432,6
306,2,2190,1060,469,592
307,2,2382,247,358,2117
308,2,131,389,1650,164
309,2,3031,881,884,1772
310,2,4916,793,2252,76
311,6,337,261,52,512
312,8,47,2434,504,20
313,4,229,457,936,92
314,2094,1003,1520,1536,38
315,2,2448,309,2884,560
316,2,545,2026,2098,346
317,2,239,1281,815,46
318,2,2001,4405,1791,28
319,2,4494,786,4375,554
320,682,179,5055,190,14
321,2,73,802,2246,5125
322,2,333,1288,754,12
323,2,43,199,542,112
324,6,103,1354,470,22
325,2,19,2338,1448,34
326,4,297,244,362,134
327,2,203,1236,2816,14
328,4,1320,1258,530,330
329,12,655,2726,778,12
330,2,123,1068,670,412
331,4,708,1394,812,16
332,68,137,1346,1350,12
333,8,147,2166,268,972
334,2,705,241,3162,62
335,4,707,297,998,26
336,2,2121,688,796,22
337,2,3035,215,1576,266
338,20,253,1152,2698,8
339,18,91,1062,332,264
340,38,489,4397,1616,68
341,2,281,1061,188,1625
342,8,57,1466,940,26
343,2,181,2963,288,118
344,2,29,692,852,8
345,2,43,2255,349,138
346,4,1130,563,578,2540
347,2,2244,297,2510,586
348,2,41,2372,857,130
349,2,47,632,466,46
350,30,137,283,200,116
351,2,1597,1347,1402,290
352,2,377,1910,448,32
353,2,95,989,1567,8
354,2,41,1568,692,26
355,2,1299,3475,150,956
356,2,2615,411,512,892
357,2,1698,771,1295,30
358,2,1376,609,492,12
359,2,681,856,1482,54
360,2,101,1270,1154,342
361,2,2310,1046,332,20
362,2,295,515,462,12
363,2,263,1074,940,34
364,4,1606,359,2454,6
365,2,335,833,2495,308
366,6,1864,2468,1538,26
367,2,615,1776,272,44
368,24,91,707,957,26
369,10,123,2740,222,76
370,48,281,433,1575,16
371,2269,143,1665,736,94
372,6,285,774,992,488
373,2,189,602,542,14
374,2,17,626,1321,10
375,76,79,1373,606,10
376,8,485,337,1359,1062
377,2,2469,3889,865,220
378,1837,169,1123,1644,3155
379,36,703,2778,454,6
380,30,131,1616,556,10
381,2,13,1972,878,198
382,2,1852,1035,244,16
383,2,85,1276,262,224
384,2,428,2165,144,84
385,2,147,511,1588,10
386,4,47,496,2567,142
387,8,703,221,1884,162
388,2,1698,381,798,24
389,2,5046,2183,278,8
390,4,367,476,596,208
391,2,697,1652,2387,538
392,2,1408,2187,5357,106
393,374,1401,725,306,126
394,2,589,1011,464,246
395,2,87,2238,989,14
396,14,173,967,2714,112
397,494,21,1046,314,136
398,2,4160,389,1789,118
399,2,3929,325,821,114
400,4,579,3023,384,134
401,8,87,2288,1370,14
402,2,29,6396,138,490
403,4,67,1959,284,908
404,12,631,1408,1402,24
405,2,167,1655,208,24
406,4,955,3520,726,14
407,6,454,1074,422,2004
408,8,79,5066,887,302
409,2,65,1751,872,252
410,2,47,784,1453,68
411,14,235,679,1006,2025
412,4,1510,2100,918,10
413,2,520,522,1480,2303
414,2,159,2309,260,12
415,4,345,343,238,38
416,2,990,386,226,40
417,2,2097,1160,860,6
418,18,65,1454,863,16
419,2,33,1129,488,22
420,4,37,1487,1184,10
421,4,639,891,221,20
422,2,629,263,611,220
423,2,958,861,2537,164
424,4,934,1841,285,20
425,2,15,3009,240,56
426,2,81,737,1300,12
427,12,33,435,1411,52
428,100,113,3405,928,20
429,2,133,882,805,136
430,2,35,4855,234,20
431,8,989,1004,1158,867
432,2,249,1302,494,1925
433,2,117,311,658,34
434,2,3672,4142,2327,20
435,12,29,217,282,472
436,14,897,753,763,3058
437,52,321,541,740,446
438,2,621,602,2803,8
439,2,71,5168,120,20
440,4,95,900,1029,6
441,46,109,1481,344,122
442,2,467,395,660,30
443,2,119,1566,436,2572
444,38,4333,1245,501,14
445,6,4192,1475,178,24
446,2,629,440,674,168
447,2,23,2717,474,1193
448,806,1347,1068,302,62
449,2,65,814,1935,12
450,6,63,1677,660,126
451,2,35,493,740,10
452,2,455,1768,619,130
453,2,37,443,572,8
454,2,2861,335,270,26
455,2,1307,920,840,272
456,2,109,311,426,4426
457,8,33,1800,3662,22
458,10,83,519,122,38
459,14,35,2120,743,36
460,2,23,215,392,30
461,4,2213,862,3283,24
462,42,683,1730,328,208
463,2,141,459,672,108
464,2,213,970,2736,42
465,2,433,1165,744,48
466,1058,183,709,1167,370
467,2,275,5375,1672,18
468,2,83,201,398,84
469,4,77,998,696,1050
470,4,117,778,1595,10
471,6,2147,371,940,20
472,40,1534,2382,1731,867
473,6,99,2134,1221,1200
474,2,145,3088,1358,122
475,10,49,620,1139,716
476,2,605,1003,114,20
477,42,685,323,326,36
478,2,377,2223,778,60
479,2,47,2247,2656,102
480,2,121,530,344,12
481,2,59,3636,3396,22
482,2,223,1220,817,30
483,4,1132,1153,1072,46
484,2,31,225,320,12
485,16,117,767,1101,873
486,18,61,1408,738,10
487,943,1940,581,4591,8
488,2,85,1124,457,150
489,2,57,1271,240,12
