obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
1,2,75,4489,3623,2565
2,584,659,1833,12353,3265
3,312,2033,7877,18223,1197
4,2,1417,1003,2121,1887
5,2,149,307,6123,3681
6,2,3689,1663,5313,2281
7,12,1139,3841,13273,1113
8,6,3489,6913,1927,16951
9,2,33,5327,7235,8969
10,28,11051,5927,1133,1673
11,2,49,255,7209,2705
12,18,71,13331,1567,11293
13,4,611,2147,349,2093
14,2,6041,9869,5289,18411
15,4,331,213,13441,13249
16,12972,43,5033,1129,5617
17,20,147,345,4469,4365
18,20,39,2771,3149,13543
19,4,8819,2615,1783,3877
20,2,81,1939,1145,6877
21,18,139,1447,1599,6671
22,4,79,1927,1089,10343
23,2,131,2685,3119,4171
24,8,55,2961,1501,6671
25,2,2853,399,9019,1845
26,8,29,2393,1485,5401
27,2,29,4655,3049,2967
28,2,781,4695,4569,4823
29,2,21,1073,9541,4417
30,2,9849,145,2643,8375
31,28,341,5799,3049,6387
32,30,3465,403,12943,7397
33,2,2163,5197,3913,2239
34,2,8053,577,15883,3665
35,2,315,5643,1327,2075
36,4,37,8703,4185,6105
37,2,181,141,5915,3945
38,2,2261,6991,2925,5451
39,20,43,1225,4915,2527
40,2,163,10019,3903,1999
41,2,145,11145,12827,7501
42,8,981,2189,2521,3645
43,2,3857,485,2359,3935
44,4,2603,231,1489,1529
45,10202,59,2267,3779,8189
46,22,3921,249,821,5565
47,48,1643,1157,6067,3047
48,4,231,769,11191,4187
49,6,53,2373,3925,5629
50,12,177,2231,7549,15853
51,10,151,7495,8375,7061
52,10,1143,3071,835,3487
53,12,57,3651,7727,1925
54,2,231,7335,6225,2139
55,2,131,2351,14977,6075
56,4,75,5411,4461,9937
57,2,223,2085,2571,2683
58,2,991,673,519,4029
59,2,49,781,6881,4627
60,6,19,5553,10431,3005
61,2,147,1435,6181,2857
62,2,35,1681,2179,7683
63,2,5237,11841,829,1005
64,2,341,3683,6263,7621
65,2,149,9425,6179,2605
66,2,549,4997,545,2165
67,2,93,363,6109,2505
68,2,769,497,10475,4411
69,2,2263,6265,2329,3427
70,2,19,3771,4581,7997
71,2,55,2791,1415,2923
72,8,317,3201,695,4667
73,2,517,2095,9157,16085
74,2,69,6989,3297,1995
75,4,101,7385,871,3349
76,8,27,215,8401,1971
77,2,6355,5087,1133,3929
78,2,8639,475,3475,1341
79,2,6749,8133,8579,10859
80,4,57,6577,13859,12637
81,2,273,193,2797,4603
82,2,2041,1061,5865,791
83,2,203,11261,8445,3511
84,42,69,693,2951,4609
85,2,2923,4321,2333,4819
86,2,255,8705,3081,1923
87,4,121,517,5431,2607
88,6,653,9941,3135,2041
89,2,631,561,3549,3771
90,2,485,1345,7369,4929
91,2,271,23351,5579,4657
92,2,273,2057,14291,2337
93,14,33,3639,7355,5561
94,2,2561,7431,12301,4861
95,2,315,5665,2609,2245
96,2,377,1511,1791,7107
97,2,467,1341,4541,2013
98,1320,167,607,2607,7753
99,8,31,7257,1703,695
100,28,12009,8717,2247,6341
101,2,1033,645,1669,4225
102,2,77,355,1067,13835
103,2,43,1481,1201,1915
104,12,77,2691,7385,2569
105,2,457,579,10427,4589
106,2,173,881,1585,7069
107,44,429,5365,5279,22061
108,104,83,157,7253,5653
109,2,165,3769,9273,10725
110,18,3641,375,5919,2851
111,4,295,1297,4041,2777
112,2,963,2011,10313,2195
113,2,93,259,18525,1987
114,8,25,311,9545,2115
115,10,7247,2903,5927,2571
116,14,17409,1065,6569,3893
117,4,87,12689,15725,4195
118,6,31,435,9193,6139
119,4,53,8649,6199,2647
120,6,27,757,1039,2439
121,58,59,909,7767,8533
122,2,3419,3627,1069,23845
123,2,557,891,4099,2379
124,2,463,1791,1197,3481
125,14,783,5789,7727,4585
126,2,41,151,3585,4193
127,4,47,6265,1605,4011
128,18,29,5913,5043,2887
129,2,11929,15853,3157,3235
130,2,965,1283,3937,2879
131,6,1433,3073,6951,4623
132,2,167,565,4453,2045
133,2,10491,10687,4527,5631
134,2,2235,3703,4861,6295
135,2,77,4771,14051,4225
136,4,4873,4941,3215,8043
137,38,123,9891,10893,11527
138,2,155,3729,2069,4547
139,6496,119,775,10095,9545
140,4,617,1683,995,6749
141,7502,207,2455,7577,1983
142,4,1105,591,12839,4373
143,50,379,2211,6199,3227
144,2,45,299,297,3073
145,42,663,381,6575,3517
146,2,71,2035,1183,1211
147,7504,367,2557,11397,9075
148,6,43,5879,1405,2925
149,2,175,5911,1543,6199
150,4,2119,7471,2347,6113
151,2,47,639,8799,1881
152,4,139,2369,2777,7609
153,104,851,1171,7179,2307
154,4,51,10273,2283,10873
155,12,219,4213,2177,1313
156,2,221,12837,6207,2991
157,12,411,5423,3253,4783
158,2,67,5285,597,2203
159,2,339,2557,2925,2479
160,24,13,665,6015,13021
161,56,97,14541,4035,3687
162,2,2115,855,405,1677
163,8,149,8397,3185,2441
164,2,3931,5521,7835,1935
165,8,2401,2245,2051,1769
166,2,227,445,8585,1571
167,60,375,331,539,3041
168,2,7823,8569,723,4693
169,2,107,1409,5003,6447
170,2,1847,2201,6857,2457
171,2,12275,9389,6069,5839
172,134,2777,4755,14935,2917
173,2,61,1521,2109,3129
174,2,81,1693,4859,1267
175,2,395,1203,1649,3303
176,10,3905,4149,2523,13257
177,2,33,4733,7319,24163
178,6,637,677,3111,2211
179,24,39,367,2575,8701
180,2,211,6169,15251,2227
181,38,7123,10907,3207,11491
182,200,237,133,14625,8959
183,4,49,1631,1233,6367
184,2,277,1913,6425,10777
185,2,5205,215,1413,17637
186,68,511,609,1515,17355
187,4,5883,3639,3305,5991
188,166,197,9107,5385,2073
189,4,159,7373,1537,8739
190,4,15,215,7069,3773
191,2,357,177,6775,8723
192,10,4415,1715,1629,1413
193,2,503,6517,3785,5679
194,2,179,15879,2567,3345
195,2,315,1473,5711,4617
196,6,45,263,10129,3357
197,2,137,1207,1511,359
198,24,357,2813,2477,7185
199,2,449,577,8989,6831
200,2,1309,1521,9983,4089
201,54,2315,131,4317,4159
202,2,153,12987,1485,10163
203,14,5289,757,7527,3379
204,22,11833,1487,19791,2791
205,4,175,1077,6281,13157
206,34,117,1207,13119,2941
207,10,455,12793,3455,8329
208,8,6307,1683,7147,1815
209,2,39,1221,7067,5027
210,4,597,9155,3105,1993
211,6,827,1051,1723,1475
212,2,79,3901,2023,1357
213,16,873,7269,945,7011
214,10,21,661,4997,2631
215,2,209,3255,1261,2429
216,8,145,2653,4291,2649
217,2,49,1193,4603,5875
218,2,383,3497,11191,1533
219,2,91,2623,445,2307
220,24,33,541,11343,8883
221,128,97,1521,4165,3411
222,74,2935,905,1603,3927
223,4,127,1069,2827,469
224,6,14485,2919,313,2693
225,4,4897,823,6117,15163
226,616,105,12037,4081,1757
227,2,61,2887,4381,2165
228,2,395,2721,1537,2883
229,2,67,4083,4989,3607
230,2,6855,661,4721,2965
231,2,37,3765,17421,2069
232,2,529,1131,11345,3195
233,4,351,3757,7443,2069
234,6,227,2261,2781,6891
235,4,9063,15367,5553,2953
236,6,359,6877,12791,4449
237,10,2663,501,3403,18407
238,2,37,2209,2023,1793
239,2,4309,4105,881,2589
240,2,1871,3675,4195,5303
241,30,4627,6917,5763,2811
242,6,1809,1431,2859,1551
243,6,6191,175,2929,835
244,8,1559,1909,8561,1149
245,4,1793,6433,5459,2429
246,2,12687,4631,1883,4675
247,16,127,645,11577,1525
248,2,181,599,4185,1047
249,2,53,955,7157,3399
250,2,1145,6123,5243,3703
251,2,161,7919,2543,1263
252,4,5107,153,2571,1295
253,2,4333,387,12515,3181
254,16,85,10815,875,6951
255,2,87,2093,15509,12685
256,2,323,11319,4281,7479
257,154,249,4979,7597,5437
258,2,349,2115,1319,577
259,2,137,6933,15031,4127
260,16,531,10651,4401,2233
261,2,2133,181,9829,7873
262,6,121,9065,6401,5375
263,2,37,521,761,3181
264,12,207,10605,3499,5013
265,8,1193,5565,4533,6399
266,20,7843,1819,9141,4031
267,2,587,471,11495,921
268,2,125,18317,4719,17525
269,2974,3273,2609,7271,4665
270,2,109,4599,2425,3581
271,4,197,6159,5497,2201
272,2,117,3563,7877,3115
273,2,405,6259,1381,2143
274,2,59,1385,4771,6447
275,2,117,961,2545,2995
276,6,177,3155,1639,4943
277,134,893,10377,11887,2147
278,2,4965,5853,643,3309
279,2,9437,2229,2647,3947
280,2,87,1343,3391,1449
281,18,51,1013,2489,9303
282,2,79,299,4759,4849
283,4696,13873,3313,6645,17983
284,2,1125,6133,847,5207
285,2,33,1189,1783,4927
286,2,29,1495,1377,2373
287,2,363,997,3989,7141
288,2,283,7209,7899,2613
289,2,369,2923,2141,3857
290,4,7741,527,1219,3765
291,2,235,3525,6197,10215
292,242,177,449,3117,4293
293,6,611,389,661,1519
294,2,53,1873,3305,3601
295,2,23,555,7061,6685
296,6,239,6191,769,10927
297,2,193,2171,7935,14641
298,2,21,9313,2461,10709
299,2,43,16573,1949,1699
300,2,349,641,2589,5011
301,2,805,5919,20625,2501
302,2,71,1301,7557,10809
303,2,367,6125,11461,2247
304,6,7115,1035,2781,5869
305,2384,103,199,603,1301
306,6,329,1605,5185,5647
307,2,5135,2713,8007,3965
308,2,9905,405,4613,3631
309,12,307,8075,23785,6207
310,2,21,2001,6431,5591
311,2,67,859,16471,6735
312,6348,65,3851,14717,4287
313,6,139,10375,2303,18369
314,4,13,5639,2769,5403
315,10,261,8395,6801,1633
316,4,243,825,4895,815
317,6,75,869,493,5337
318,2,353,655,2179,9165
319,8,4481,405,2469,2395
320,6,3381,1889,8047,1313
321,10,1593,2489,6475,1107
322,12,4223,5021,15847,4101
323,4,91,2255,7785,1663
324,2,1555,6337,4261,2085
325,4,211,1467,5281,4843
326,6,205,301,11935,7661
327,6,115,11327,2831,9419
328,32,143,14083,7005,11361
329,2,4721,7837,9231,1795
330,4,107,2217,7411,3599
331,2,219,5593,6263,2703
332,2,4453,10559,7239,11571
333,14,221,7889,3219,4351
334,4,4563,517,4569,4417
335,2,1329,569,3931,9511
336,14,13333,11571,4703,4375
337,4,993,259,7443,2745
338,2,3231,2759,3639,1353
339,2,341,371,3957,3371
340,36,63,12327,2697,15043
341,2,1325,405,4887,2867
342,2,47,9089,5737,9911
343,2,7975,1005,1361,951
344,6,2587,18377,7305,6827
345,78,77,491,4751,4755
346,2,79,3341,6035,4767
347,4,337,5089,3003,4991
348,2,81,5917,1773,913
349,2,9587,2493,11625,1581
350,2,131,1575,4727,7713
351,128,121,1755,2389,6981
352,276,197,12485,461,6861
353,2,29,3573,2583,2763
354,2,37,4663,5283,1591
355,2,6133,6315,4173,9019
356,30,71,4859,9489,7733
357,10538,29,1045,7655,7305
358,2,19,3481,1121,7553
359,2,6659,483,1927,4727
360,2,17941,6775,4845,15973
361,16,4775,7227,4159,4303
362,2,8863,17531,4227,10133
363,4,171,3181,483,2817
364,2,6717,2349,13469,12723
365,2,1889,9633,1625,6047
366,2,255,351,12637,3505
367,2,107,1173,999,4671
368,16,565,813,2665,5141
369,2,79,7995,1605,2779
370,148,759,587,9529,7691
371,22,2465,3673,2841,16823
372,2,81,925,3091,5057
373,2,4947,11119,4593,4593
374,2,135,5247,2351,8721
375,2,4593,4317,2527,5427
376,140,19,6613,5421,3117
377,2,353,989,4873,3211
378,8,7021,8743,1661,4629
379,2,833,5473,1405,3347
380,20,25,3031,1551,4195
381,2,10727,4813,4191,3295
382,1864,227,2839,2747,3377
383,2,107,271,4171,3201
384,2,533,11507,2499,9587
385,4,593,579,479,2371
386,12,33,4113,10963,18223
387,2,451,397,12667,3855
388,272,211,4087,4011,4051
389,2,279,715,1011,2349
390,10,11,1073,5239,8449
391,2,183,1331,3963,12595
392,2,59,857,6881,4593
393,2,801,299,7407,6229
394,2,29,2659,5277,3885
395,2,371,179,3639,7249
