obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
1,1216,1141,763,727,439
2,2,1253,669,589,395
3,1282,1217,1001,441,365
4,8,887,827,849,1021
5,2,1527,803,763,587
6,2,101,709,913,559
7,2,1279,943,361,599
8,814,743,757,795,481
9,2,1105,835,955,831
10,2,1509,1309,897,407
11,2,803,845,1009,585
12,2,1139,735,823,381
13,1356,1123,1051,485,791
14,2,835,1075,433,893
15,2,31,1401,991,483
16,2,1175,779,735,741
17,12,1027,763,871,1039
18,1020,1095,1053,583,445
19,2,959,733,871,345
20,16,989,799,669,817
21,1406,1051,951,1101,273
22,1218,1345,793,405,621
23,36,1153,499,535,501
24,2,785,989,1217,399
25,1638,793,903,613,589
26,2,1355,521,625,543
27,2,25,1531,749,1075
28,2,1211,955,711,907
29,2,1277,823,731,537
30,96,941,717,455,641
31,10,839,641,563,457
32,8,1081,855,799,1103
33,2,907,1079,1105,699
34,4,931,827,745,503
35,1284,927,877,591,881
36,4,817,499,527,663
37,946,879,739,455,429
38,4,1131,1209,607,755
39,2,1151,723,639,451
40,2,1261,1261,717,707
41,902,79,901,841,603
42,4,1373,707,1111,681
43,6,1037,985,1021,547
44,12,925,777,745,425
45,2,769,923,1027,521
46,4,1393,947,709,539
47,2,855,789,793,745
48,2,1279,767,637,1061
49,2,997,1047,833,589
50,996,1097,1173,671,333
51,2,1097,529,503,221
52,6,1171,719,851,627
53,8,1167,661,361,449
54,2,37,1061,843,629
55,8,993,695,657,457
56,1426,639,555,617,583
57,858,883,723,675,623
58,2,1031,645,651,491
59,10,987,1069,895,659
60,2,1123,609,1105,487
61,2,1053,1093,597,421
62,2,1161,989,611,605
63,12,1013,761,549,901
64,2,981,793,781,665
65,4,21,1233,1013,319
66,4,963,1135,927,601
67,2,1041,1241,861,531
68,8,989,919,679,963
69,2,859,537,1191,681
70,2,1057,699,903,707
71,2,1147,995,739,485
72,2,687,615,539,637
73,2,143,759,837,499
74,4,63,851,1039,663
75,2,945,1079,621,459
76,2,1037,637,767,691
77,2,955,965,683,419
78,2,1009,795,1115,1849
79,1418,1105,1015,965,577
80,1140,655,963,637,683
81,14,1155,1149,443,791
82,970,1131,779,825,375
83,1048,1595,1007,481,1151
84,6,929,703,453,425
85,12,1005,725,1003,567
86,2,1641,1167,701,363
87,2,1035,979,499,1237
88,2,1267,823,955,841
89,752,943,527,875,425
90,1148,1041,901,545,451
91,12,1355,699,895,399
92,8,789,643,723,517
93,1468,1539,863,593,473
94,20,611,1265,713,501
95,2,749,1261,895,579
96,6,1341,943,629,579
97,2,813,863,727,755
98,716,961,955,671,475
99,2,1177,1379,617,673
100,2,1579,1239,499,519
101,2,789,1157,603,693
102,6,1293,1477,669,619
103,6,1153,883,1187,491
104,968,603,1433,601,437
105,2,1249,681,955,473
106,4,897,897,773,545
107,12,1077,877,545,541
108,4,1027,877,973,521
109,2,939,815,579,475
110,992,1197,1009,1117,609
111,14,1177,823,969,697
112,2,905,637,539,829
113,838,1055,1049,743,917
114,2,959,1317,895,409
115,2,835,1001,897,1075
116,2,1051,657,659,625
117,2,1217,977,535,789
118,54,1069,1171,775,385
119,2,1151,689,665,367
120,2,821,1435,797,827
121,2,815,525,819,1509
122,2,999,1013,619,629
123,2,1025,795,657,881
124,2,1313,1057,695,751
125,2,1119,775,483,637
126,866,1371,791,711,599
127,1354,1031,769,967,477
128,4,961,1311,715,737
129,2,1479,1005,1237,447
130,2,1815,867,813,1193
131,10,905,1151,631,555
132,10,787,849,973,465
133,6,1469,1047,623,483
134,2,1281,981,785,247
135,2,1023,1077,693,777
136,2,949,841,905,491
137,1216,909,1197,739,569
138,798,1603,715,687,561
139,24,45,783,787,581
140,2,1337,903,605,661
141,710,967,643,1151,459
142,2,767,1193,1369,687
143,22,1281,557,483,745
144,2,787,1001,823,979
145,2,895,1387,451,485
146,4,1117,855,825,401
147,2,777,861,859,797
148,6,1731,1715,643,693
149,1360,685,797,931,735
150,2,1191,749,861,509
151,8,1567,847,363,545
152,1376,1057,891,635,407
153,980,735,1021,707,951
154,716,1021,1203,639,811
155,4,1013,1077,495,379
156,2,1701,875,727,473
157,4,1961,853,1095,893
158,2,1107,793,787,677
159,2,881,1297,653,381
160,2,1073,921,765,921
161,2,1725,555,697,503
162,1494,1355,1033,945,357
163,2,1189,879,855,465
164,2,1101,961,819,419
165,6,995,1109,1077,479
166,4,1177,981,611,889
167,1168,923,697,569,709
168,954,985,1089,733,781
169,4,1191,779,821,493
170,2,1141,931,535,935
171,1046,1031,491,697,741
172,2,855,811,339,611
173,2,1343,1615,759,715
174,784,641,1055,1063,731
175,4,135,1097,851,467
176,2,1085,485,1455,527
177,24,997,705,647,935
178,2,965,1243,683,609
179,2,1253,1155,711,689
180,2,103,851,675,511
181,1066,835,731,585,575
182,2,887,769,819,433
183,2,707,843,771,851
184,1226,853,1097,759,337
185,2,1015,1039,587,451
186,1022,77,841,613,583
187,2,1021,841,1155,677
188,2,845,647,1443,985
189,132,1061,625,437,463
190,2,627,1163,845,547
191,1338,1423,917,815,1101
192,14,941,697,1095,577
193,992,1159,1605,571,409
194,612,975,677,1027,889
195,2,1003,1151,531,503
196,4,1039,879,679,565
197,2,1303,937,585,649
198,2,1585,611,841,625
199,2,665,829,861,465
200,1384,1045,1087,689,537
201,2,933,923,823,543
202,4,1047,725,863,525
203,1176,733,955,723,461
204,974,1227,989,931,1095
205,22,1119,865,881,377
206,36,791,1017,1017,531
207,1716,1053,821,1189,1063
208,2,135,1069,1011,509
209,24,1021,1059,401,333
210,10,131,681,1177,715
211,860,959,723,565,545
212,12,737,1643,881,593
213,2,1473,861,889,631
214,1082,1119,1113,489,901
215,2,55,1395,769,571
216,2,891,741,575,637
217,2,803,541,761,671
218,2,901,713,891,561
219,14,869,1151,459,549
220,12,739,793,839,851
221,2,1453,1181,973,397
222,6,1397,561,829,449
223,8,1053,757,563,491
224,760,1099,717,1193,731
225,798,1015,823,689,697
226,2,1463,695,615,477
227,2,845,949,375,535
228,44,1351,551,453,1015
229,2,1045,1061,771,457
230,2,1197,875,847,571
231,2,1003,1111,879,619
232,912,15,1311,959,537
233,4,983,1151,369,329
234,14,1181,691,1083,687
235,1000,1191,841,1225,371
236,4,1139,961,931,531
237,892,889,737,879,451
238,816,1671,649,653,443
239,26,897,807,1025,613
240,4,1291,1269,687,685
241,820,937,847,561,413
242,4,999,571,697,647
243,2,1043,979,1043,535
244,1128,979,945,731,795
245,8,1185,721,1017,449
246,1274,1075,823,523,479
247,8,1019,1255,835,517
248,26,1223,847,821,581
249,854,1063,1405,743,669
250,950,21,1005,811,485
251,2,755,985,975,675
252,12,1105,651,583,1253
253,2,993,793,749,575
254,14,1603,807,689,363
255,1056,943,1113,749,849
256,1038,1177,997,617,737
257,30,917,799,517,921
258,16,109,869,1259,833
259,842,1651,715,663,559
260,4,983,785,1447,427
261,952,1255,1047,723,599
262,1252,1145,743,817,481
263,2,1025,809,563,649
264,996,1445,817,1045,429
265,8,961,1503,421,563
266,2,781,851,1031,937
267,1396,971,971,683,727
268,1180,1131,585,933,463
269,2,1555,745,781,513
270,2,37,755,847,575
271,2,1045,1095,1049,731
272,2,187,1299,609,679
273,1010,927,1023,851,677
274,4,1309,907,839,857
275,2,807,1277,605,495
276,2,801,1317,609,383
277,1508,847,1093,679,873
278,2,875,843,713,585
279,1086,803,1059,575,633
280,4,1799,1297,859,795
281,1062,663,817,847,447
282,950,939,995,885,869
283,24,1181,775,657,387
284,2,17,1069,859,701
285,4,89,1271,731,645
286,2,1393,827,927,529
287,2,1107,983,323,1071
288,852,863,1025,1035,447
289,1218,609,901,639,601
290,18,1031,711,791,739
291,2,1583,1031,1041,453
292,912,743,1015,729,851
293,2,1241,663,1207,723
294,2,1055,823,663,805
295,2,1161,621,1165,367
296,1310,989,1179,557,459
297,10,27,769,567,499
298,4,1511,925,839,499
299,6,1437,1559,709,477
300,4,1013,1045,955,711
301,2,857,795,751,839
302,76,657,955,555,661
303,2,1459,819,631,617
304,2,1071,703,811,767
305,4,1019,1091,771,501
306,1344,1065,967,893,595
307,2,967,897,807,661
308,2,883,795,1163,565
309,2,995,805,957,575
310,2,851,811,893,411
311,4,1769,797,1523,729
312,1766,1049,513,1019,499
313,4,839,775,557,541
314,2,21,1051,933,621
315,2,963,1201,885,375
316,2,883,635,627,757
317,6,999,719,1047,987
318,2,1119,793,483,505
319,8,1267,877,819,501
320,2,767,913,795,381
321,4,1007,559,935,359
322,20,1371,1113,949,475
323,2,741,977,851,887
324,4,1041,851,657,739
325,944,1121,1095,795,681
326,2,1219,763,833,403
327,2,1197,747,775,467
328,1056,865,1331,663,701
329,1038,949,857,493,737
330,1004,995,865,645,751
331,2,1013,859,609,441
332,8,971,993,623,637
333,2,915,969,813,633
