obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
179,754,839,551,491,335
180,4,781,651,649,445
181,858,699,763,641,447
182,2,91,939,487,379
183,8,737,659,545,347
184,2,717,721,233,273
185,2,763,433,445,357
186,2,541,577,611,365
187,818,1003,497,503,339
188,52,645,609,257,283
189,4,803,437,487,413
190,652,639,461,433,541
191,2,805,665,517,365
192,648,563,627,649,383
193,2,857,593,433,275
194,2,767,521,487,467
195,724,813,639,489,409
196,4,801,675,669,283
197,792,781,563,615,343
198,2,741,727,553,377
199,2,499,523,579,497
200,734,789,601,377,399
201,2,841,561,721,443
202,674,409,651,595,401
203,2,577,439,461,397
204,6,631,465,715,321
205,2,863,593,555,543
206,18,533,397,347,231
207,22,637,547,455,383
208,2,813,695,417,599
209,2,639,435,393,271
210,2,629,619,551,433
211,2,571,523,417,383
212,2,759,715,475,207
213,620,873,613,479,333
214,550,701,577,471,411
215,2,729,481,727,405
216,708,715,509,339,569
217,2,621,593,401,537
218,688,653,671,763,343
219,6,573,651,685,497
220,2,869,697,395,543
221,2,1183,727,475,389
222,2,691,599,803,381
223,592,633,497,853,331
224,2,565,479,415,529
225,2,853,579,605,519
226,692,627,603,417,385
227,2,673,481,519,739
228,812,561,477,513,293
229,662,589,593,477,381
230,2,677,563,599,213
231,808,579,697,545,267
232,2,757,571,767,403
233,792,751,471,389,285
234,4,805,395,507,303
235,2,829,727,491,285
236,756,655,437,481,577
237,4,625,713,357,423
238,2,743,711,427,321
239,796,713,683,359,371
240,2,473,755,473,283
241,2,933,581,547,445
242,756,611,741,441,321
243,4,833,605,397,465
244,716,541,561,333,331
245,694,755,865,441,395
246,2,957,761,573,561
247,2,757,483,439,301
248,652,705,617,505,621
249,4,735,445,389,313
250,652,803,513,363,399
251,732,723,555,487,399
252,2,613,659,435,259
253,754,867,447,573,569
254,674,841,623,555,387
255,18,807,523,537,373
256,2,725,945,553,513
257,556,729,459,653,705
258,2,763,449,459,353
259,2,847,649,443,437
260,894,915,667,635,411
261,10,645,519,415,309
262,1020,567,499,427,469
263,4,771,791,435,363
264,4,965,693,255,313
265,2,779,601,483,365
266,2,683,731,729,377
267,48,691,873,435,389
268,2,1057,593,601,363
269,6,787,611,561,447
270,2,707,771,697,323
271,734,719,589,515,323
272,6,673,769,533,303
273,2,75,553,387,669
274,2,835,567,475,343
275,740,649,551,355,419
276,14,557,833,471,543
277,2,697,511,759,309
278,2,657,573,447,421
279,14,735,521,399,433
280,2,605,645,551,567
281,6,793,707,621,375
282,2,505,481,509,335
283,4,795,497,695,591
284,4,571,471,435,485
285,924,657,497,549,367
286,12,751,677,521,423
287,974,781,395,339,363
288,2,701,519,555,447
289,570,735,445,445,321
290,8,757,561,499,427
291,638,755,751,347,301
292,6,561,737,465,435
293,690,785,665,355,503
294,930,659,681,447,335
295,612,771,523,429,361
296,2,953,465,469,345
297,16,491,463,457,357
298,2,575,673,495,315
299,2,563,367,575,269
300,614,37,607,441,567
301,514,647,573,505,601
302,2,771,679,643,427
303,574,685,629,639,375
304,554,741,485,409,353
305,564,657,721,481,379
306,730,789,647,559,427
307,2,781,581,433,437
308,8,725,613,359,281
309,2,691,541,371,469
310,664,639,679,701,297
311,2,539,459,587,765
312,2,839,695,509,305
313,2,745,589,461,451
314,2,659,731,403,363
315,582,747,809,437,363
316,2,593,381,405,365
317,774,599,469,431,375
318,684,645,611,409,459
319,662,625,713,419,579
320,8,613,393,609,363
321,2,577,723,637,293
322,2,673,677,451,455
323,462,637,445,663,331
324,2,603,497,477,397
325,590,575,845,447,331
326,2,579,535,413,447
327,808,993,549,567,459
328,2,617,575,513,269
329,2,895,883,409,445
330,746,577,705,447,369
331,2,561,657,607,479
332,18,641,601,697,467
333,2,625,543,555,415
334,632,613,493,733,349
335,690,507,463,655,525
336,2,639,607,509,351
337,2,611,591,723,489
338,2,653,545,347,321
339,850,697,599,385,653
340,802,761,785,425,439
341,6,493,601,407,329
342,758,693,545,511,463
343,658,617,523,547,415
344,600,673,559,567,273
345,4,743,471,703,289
346,736,701,423,887,399
347,14,729,679,415,277
348,706,769,437,427,409
349,2,663,543,507,381
350,2,681,627,289,285
351,12,755,699,393,349
352,6,877,385,547,247
353,6,969,561,515,317
354,4,787,463,477,367
355,6,721,449,417,437
356,4,789,589,459,515
357,4,649,441,629,397
358,800,637,491,577,423
359,2,769,607,407,387
360,728,607,727,711,483
361,720,747,613,639,359
362,870,555,579,397,487
363,2,605,787,491,511
364,36,861,597,681,265
365,2,649,553,583,385
366,730,677,625,529,457
367,8,821,813,359,321
368,2,1213,481,321,301
369,16,899,567,389,497
370,764,647,545,431,385
371,834,909,515,719,411
372,878,67,529,519,453
373,2,797,697,359,529
374,2,799,549,449,349
375,2,689,389,495,403
376,8,699,377,647,301
377,4,561,615,507,337
378,796,851,481,627,381
379,2,705,531,569,477
380,2,679,759,563,489
381,2,879,423,713,301
382,2,733,497,541,571
383,2,645,405,419,293
384,48,747,705,461,457
385,4,625,477,389,421
386,788,833,681,479,267
387,758,627,437,383,643
388,6,525,791,505,251
389,624,661,649,765,489
390,12,807,513,419,229
391,2,823,573,485,373
392,622,521,493,551,289
393,852,891,503,591,403
394,2,847,689,435,431
395,778,737,835,367,297
396,2,677,657,457,427
397,2,565,805,457,313
398,2,651,725,357,349
399,2,453,549,399,321
400,2,781,773,463,445
401,996,647,607,507,341
402,834,695,551,609,353
403,596,765,693,615,385
404,778,1025,627,421,363
405,10,699,593,685,405
406,640,745,663,621,643
407,12,427,529,585,353
408,562,579,507,579,343
409,710,709,643,485,397
410,2,499,509,537,353
411,6,743,555,459,335
412,552,621,615,365,353
413,1092,743,489,593,357
414,18,569,493,603,453
415,982,831,745,523,323
416,934,577,641,537,281
417,4,821,477,393,253
418,968,807,873,423,529
419,2,837,495,517,385
420,970,677,659,595,281
421,2,493,647,561,399
422,8,775,679,389,391
423,556,641,577,609,271
424,840,655,619,429,601
425,2,765,675,719,213
426,782,675,617,535,457
427,548,765,595,507,319
428,604,757,527,1371,399
429,2,763,423,479,415
430,656,893,557,499,449
431,2,743,617,367,411
432,552,761,531,339,457
433,2,657,621,459,333
434,710,717,507,635,399
435,646,503,419,659,451
436,720,827,705,435,465
437,790,567,475,493,435
438,2,753,801,531,385
439,656,761,391,425,533
440,2,939,721,639,261
441,926,805,515,441,455
442,2,621,695,491,443
443,6,631,623,491,455
444,776,913,509,401,233
445,10,619,619,591,343
446,2,493,529,423,395
447,2,575,583,481,359
448,6,707,537,413,381
449,698,821,575,579,307
450,2,857,817,385,381
451,2,677,579,581,369
452,2,595,429,421,323
453,6,785,661,467,457
454,744,1143,747,355,291
455,600,641,683,485,423
456,666,657,379,489,513
457,10,589,573,521,369
458,30,577,633,481,467
459,570,853,703,461,379
460,630,581,651,591,459
461,2,709,501,447,555
462,778,689,535,471,463
463,940,721,495,479,467
464,826,679,697,479,285
465,970,753,609,543,455
466,4,617,607,475,633
467,560,771,791,861,359
468,872,845,557,527,497
469,2,637,495,687,331
470,2,745,443,663,347
471,2,681,519,663,341
472,842,713,507,353,225
473,6,733,507,623,453
474,2,735,535,499,437
475,6,907,647,709,491
476,2,761,455,553,311
477,32,735,507,431,565
478,2,695,699,581,461
479,704,843,553,541,305
480,10,723,545,621,485
481,2,749,495,679,319
482,2,759,707,553,273
483,2,493,625,465,315
484,634,557,903,263,443
485,596,587,487,355,465
486,2,621,553,311,521
487,12,669,651,365,457
488,2,599,513,467,277
489,902,603,631,427,349
490,2,765,661,713,281
491,2,609,657,367,349
492,8,667,437,393,317
493,10,811,587,541,717
494,720,521,513,523,277
495,4,769,637,393,341
496,766,673,623,491,339
497,760,743,745,383,399
498,2,527,493,387,591
499,766,735,871,525,297
500,746,847,569,413,469
501,62,719,409,345,415
502,854,611,751,537,371
503,758,735,619,393,241
504,10,757,679,455,283
505,4,475,573,473,451
506,4,959,529,655,381
507,758,513,603,471,513
508,810,687,583,341,337
509,638,915,701,465,265
510,2,757,601,483,571
511,994,605,537,527,381
512,4,699,401,347,267
513,2,789,511,431,359
514,2,719,503,399,287
515,2,839,723,749,323
516,4,811,707,591,225
517,2,851,485,535,301
518,4,665,549,529,445
519,2,705,879,549,225
520,2,633,605,445,457
521,4,571,491,349,453
522,2,707,435,431,731
523,6,575,507,375,375
524,780,773,547,517,371
525,6,515,741,301,317
526,896,663,749,385,459
527,746,615,441,453,281
528,2,755,601,483,413
529,6,583,591,473,461
530,8,1195,409,657,495
531,626,531,485,583,497
532,6,853,603,649,383
533,614,631,567,589,383
534,6,661,499,313,337
535,14,867,739,451,343
536,6,733,645,551,421
537,4,485,461,385,403
538,4,525,737,553,445
539,2,861,655,285,429
540,10,689,593,473,363
541,2,371,523,467,489
542,4,581,583,375,513
543,560,663,569,821,455
544,662,653,485,533,343
545,2,619,437,549,393
546,2,731,797,447,355
547,12,557,625,473,263
548,6,789,665,557,491
549,618,863,455,467,407
550,652,599,785,403,397
551,6,743,545,587,457
552,8,693,561,591,339
553,962,673,463,421,483
554,584,559,663,717,395
555,2,503,519,651,587
556,728,33,833,419,335
557,2,593,495,419,411
558,578,751,753,433,581
559,6,477,519,491,341
560,742,759,467,427,423
561,2,747,635,513,281
562,824,523,591,439,487
563,2,465,707,791,255
564,768,519,537,617,467
565,1092,45,497,397,301
566,2,703,507,417,381
567,2,697,693,541,529
568,2,687,555,473,489
569,2,517,777,507,237
570,4,789,627,541,659
571,2,711,673,547,565
572,792,607,505,779,439
573,2,923,675,559,249
574,2,707,899,577,395
575,4,583,707,607,643
576,2,579,669,601,561
577,76,485,755,455,355
578,2,703,513,397,457
579,8,791,629,521,415
580,680,735,463,493,475
581,4,673,575,403,585
582,2,541,779,493,321
583,794,479,699,481,495
584,4,739,597,505,321
585,2,611,457,471,351
586,2,613,611,399,375
587,2,705,795,413,407
588,2,573,687,467,321
589,2,947,619,447,213
590,4,577,725,477,459
591,568,637,657,483,397
592,2,727,825,579,307
593,2,649,711,347,317
594,928,453,587,513,389
595,4,873,627,383,343
596,6,749,513,441,493
597,24,859,567,619,413
598,2,745,641,611,481
599,4,679,675,753,381
600,894,537,879,407,311
601,4,733,623,515,563
602,550,721,533,505,419
603,6,723,939,651,445
604,2,929,511,419,331
605,940,789,599,437,423
606,4,607,585,417,411
607,830,559,375,573,369
608,10,565,567,665,509
609,4,549,463,669,417
610,832,745,623,303,543
611,4,665,615,477,395
612,656,699,753,563,335
613,660,615,513,635,249
614,632,555,613,557,451
615,752,543,813,299,327
616,694,731,467,495,265
617,4,939,571,499,315
618,674,739,485,523,301
619,2,637,391,419,399
620,534,851,879,435,489
621,910,711,743,379,411
622,4,591,597,351,309
623,8,657,607,523,339
624,902,411,421,427,423
625,782,609,739,905,411
626,2,711,507,473,447
627,480,815,603,491,533
628,6,615,831,381,461
629,612,711,553,385,491
630,2,739,639,471,519
631,2,1115,581,489,395
632,924,37,469,567,291
633,2,765,785,503,365
634,868,671,599,551,493
635,2,559,591,363,487
636,4,695,619,337,355
637,768,921,605,333,441
638,2,829,759,627,293
639,2,483,767,539,375
640,630,697,577,485,383
641,2,807,555,473,401
642,6,559,557,529,557
643,4,539,595,607,307
644,684,709,595,515,459
645,2,781,539,497,405
646,14,659,601,283,395
647,2,755,621,487,481
648,14,693,373,303,295
649,670,861,595,347,407
650,2,795,675,419,285
651,2,639,587,443,367
652,804,915,393,283,573
653,2,895,727,373,269
654,694,641,655,605,465
655,2,581,817,461,287
656,2,493,755,515,373
657,2,699,813,441,483
658,2,535,853,561,339
659,2,835,575,405,251
660,6,917,641,573,345
661,2,695,611,371,357
662,2,597,855,517,229
663,2,709,709,451,537
664,4,787,663,385,763
665,16,819,649,459,545
666,778,695,673,467,401
667,2,667,599,459,355
668,6,521,483,625,371
669,604,611,475,399,379
670,2,775,635,559,353
671,8,869,393,473,471
672,2,675,709,329,301
673,2,831,689,495,271
674,818,629,545,291,475
675,2,557,559,475,345
676,604,819,609,341,271
677,2,703,457,521,449
678,2,549,555,427,323
679,2,727,469,511,263
680,4,571,601,461,311
681,678,585,553,385,345
682,2,747,489,651,341
683,42,577,857,457,431
684,6,799,845,477,385
685,8,581,467,375,305
686,2,729,619,647,373
687,2,429,457,623,439
688,12,537,447,551,403
689,2,681,563,595,415
690,2,737,755,565,417
691,4,845,561,629,649
692,8,731,607,469,483
693,764,809,717,531,347
694,4,721,451,433,283
695,2,863,483,537,497
696,2,1077,653,431,475
697,2,705,509,471,251
698,8,649,519,501,339
699,18,683,789,581,349
700,2,659,659,487,327
701,698,501,505,353,373
702,798,717,817,597,411
703,786,775,625,407,333
704,4,705,547,567,413
705,616,797,663,693,573
706,2,615,413,415,433
707,2,455,467,381,351
708,6,753,745,521,337
709,4,525,975,519,351
710,8,677,413,663,271
711,10,711,691,425,281
712,2,903,563,387,623
713,2,979,463,391,521
714,2,551,761,479,455
715,36,959,513,377,485
716,2,855,509,551,399
717,492,585,683,359,287
718,4,693,419,395,305
719,1084,863,561,561,419
720,2,981,601,427,335
721,4,791,441,807,317
722,2,617,657,419,429
723,2,743,433,471,399
724,546,667,611,455,483
725,6,849,433,549,485
726,4,661,767,443,507
727,2,647,653,469,443
728,4,745,509,407,369
729,2,855,999,677,373
730,92,747,443,501,275
731,2,883,671,545,715
732,2,707,569,421,283
733,808,631,513,629,393
734,2,643,583,609,375
735,942,839,565,507,389
736,756,519,613,513,379
737,4,729,567,451,441
738,2,821,729,651,403
739,12,569,527,409,305
740,1062,669,473,515,519
741,734,543,649,511,423
742,746,679,693,671,315
743,12,601,971,423,399
744,2,611,425,563,303
745,12,619,573,599,267
746,64,763,641,601,393
747,726,761,619,321,537
748,880,567,473,469,465
749,872,469,695,451,343
750,468,757,581,339,541
751,2,807,641,393,505
752,2,671,563,571,305
753,646,723,425,429,381
754,2,697,591,437,311
755,2,639,733,687,531
756,844,565,547,509,425
757,740,945,465,415,437
758,44,29,575,485,393
759,2,561,591,683,477
760,2,725,627,533,237
761,2,597,533,623,451
762,2,935,795,451,351
763,108,551,493,415,395
764,2,773,507,495,619
765,636,553,757,441,381
766,4,787,699,441,457
767,6,19,571,757,341
768,12,453,457,429,421
769,4,591,551,501,385
770,824,845,469,397,391
771,2,663,543,331,479
772,4,515,537,535,565
773,10,795,471,535,443
774,4,693,489,533,421
775,2,1031,471,525,399
776,728,441,405,469,429
777,2,723,521,659,367
778,570,567,735,481,595
779,2,755,463,509,267
780,12,717,517,533,569
781,598,675,559,651,455
782,614,697,655,569,491
783,2,447,691,549,535
784,856,837,513,689,303
785,8,687,665,443,449
786,2,945,397,565,521
787,802,649,609,303,399
788,6,599,629,675,339
789,796,561,407,445,277
790,2,509,541,589,445
791,626,699,713,513,421
792,2,697,501,399,351
793,828,607,545,725,277
794,2,663,615,453,289
795,896,541,609,417,283
796,698,721,485,443,531
797,816,695,621,343,319
798,2,641,691,493,381
799,2,757,799,675,253
800,2,813,741,621,483
801,2,841,581,431,497
802,644,645,719,593,285
803,2,613,511,645,583
804,876,723,637,655,267
805,2,811,701,489,227
806,2,927,521,495,319
807,12,511,433,495,341
808,10,635,629,449,355
809,4,641,607,459,273
810,8,617,511,387,321
811,8,687,623,679,355
812,4,845,573,367,231
813,4,619,753,633,387
814,4,747,843,433,429
815,728,735,551,541,209
816,600,799,801,473,269
817,2,733,617,575,405
818,680,607,589,457,465
819,12,757,653,531,425
820,2,1013,673,453,599
821,2,637,623,661,325
822,2,677,555,429,311
823,2,747,483,385,287
824,4,807,467,405,329
825,14,597,431,671,335
826,742,623,541,579,231
827,4,705,505,449,341
828,704,857,637,479,411
829,2,743,689,589,289
830,544,737,675,375,325
831,4,669,955,667,317
832,762,483,535,457,419
833,6,653,613,449,239
834,2,695,625,573,455
835,2,717,547,443,449
836,2,637,977,381,385
837,2,555,531,423,325
838,2,639,699,439,469
839,680,589,523,627,569
840,2,759,609,665,543
841,842,679,449,445,351
842,522,713,753,737,499
843,2,723,581,543,291
844,2,553,823,379,265
845,560,1025,461,527,413
846,2,533,723,415,401
847,2,829,593,795,365
848,2,815,623,583,703
849,4,933,543,449,247
850,2,599,709,385,253
851,12,653,455,495,317
852,2,823,657,465,379
853,584,583,775,421,425
854,678,667,685,345,393
855,4,757,595,503,517
856,704,687,815,563,293
857,2,571,569,717,567
858,532,489,629,517,285
859,2,701,721,685,177
860,846,683,651,385,369
861,20,1001,485,505,283
862,2,505,483,601,623
863,860,637,631,525,467
864,738,487,471,517,283
865,2,751,591,443,385
866,2,573,557,463,399
867,4,601,673,385,455
868,52,599,617,751,391
869,2,803,445,591,397
870,2,973,409,567,305
871,4,831,633,509,331
872,2,583,647,329,231
873,12,829,635,577,441
874,2,631,751,421,415
875,4,521,377,531,417
876,1012,567,643,449,447
877,2,831,717,657,517
878,18,885,609,307,291
879,838,731,633,521,371
880,2,751,471,511,551
881,660,703,515,491,399
882,6,511,507,513,407
883,4,881,685,457,367
884,2,727,669,479,359
885,2,569,517,659,277
886,2,499,449,553,325
887,796,37,625,533,313
888,2,845,385,413,385
889,526,657,673,313,293
890,2,589,667,577,271
891,632,619,485,587,631
892,710,645,715,601,309
893,2,611,593,515,371
894,776,779,507,563,425
895,2,939,579,451,325
896,716,847,699,427,237
897,2,759,545,389,335
898,2,599,531,647,465
899,4,575,449,343,309
900,2,893,425,625,443
901,2,639,671,523,635
902,2,711,691,551,349
903,6,491,573,437,383
904,2,627,811,427,409
905,2,661,591,551,417
906,2,483,677,493,471
907,2,699,619,413,223
908,2,735,693,545,547
909,2,707,527,329,369
910,4,929,439,679,375
911,2,771,623,379,523
912,2,803,687,485,409
913,874,655,559,401,319
914,2,649,523,553,437
915,4,537,617,577,427
916,4,647,673,371,285
917,4,565,589,607,355
918,706,599,861,449,463
919,584,577,513,425,605
920,920,753,587,645,427
921,6,743,527,575,583
922,666,399,655,355,273
923,758,579,775,683,317
924,2,943,773,505,381
925,818,663,627,467,401
926,614,479,477,367,279
927,2,609,485,727,349
928,4,31,431,389,399
929,4,627,447,475,345
930,8,729,409,589,367
931,4,37,377,561,355
932,14,679,719,499,421
933,690,679,661,649,551
934,2,521,647,657,315
935,4,927,429,457,511
936,2,667,491,501,357
937,2,643,507,539,317
938,2,965,437,469,401
939,8,581,405,473,575
940,2,775,675,439,459
941,2,819,621,459,499
942,10,631,619,309,303
943,2,33,637,455,569
944,4,821,699,557,355
945,780,609,439,559,477
946,2,749,395,411,517
947,12,779,675,413,481
948,2,701,627,707,331
949,526,759,625,491,285
950,4,559,855,531,409
951,2,715,557,417,329
952,2,893,517,447,265
953,2,859,731,445,203
954,2,545,551,443,299
955,2,723,783,547,463
956,2,725,663,527,443
957,4,645,525,629,497
958,710,803,635,299,287
959,870,875,573,535,333
960,2,719,485,385,393
961,796,717,525,417,311
962,6,633,451,523,479
963,2,35,485,459,643
964,4,793,541,531,239
965,638,767,627,479,637
966,2,509,419,347,269
967,830,533,435,463,441
968,2,939,687,435,547
969,8,785,655,595,389
970,2,953,427,377,437
971,712,557,809,379,333
972,2,717,669,489,425
973,2,659,491,361,317
974,2,787,679,409,499
975,740,685,533,343,425
976,778,521,755,383,399
977,8,525,609,659,411
978,716,761,753,541,507
979,598,591,539,505,473
980,2,615,727,481,401
981,2,697,529,381,427
982,2,615,669,557,563
983,2,715,779,389,445
984,2,629,417,471,403
985,612,847,541,571,377
986,2,597,665,327,343
987,4,651,595,849,495
988,892,635,705,457,531
989,4,807,441,375,347
990,738,637,539,541,405
991,4,663,505,455,337
992,2,623,597,513,523
993,4,575,823,539,471
994,966,839,883,597,511
995,4,801,707,453,477
996,600,747,595,391,373
997,814,837,561,481,561
998,598,679,627,521,359
999,2,517,505,309,369
1000,726,637,799,523,309
